P55,1,0,1,0,-1,0,1,0,1,0,-1,0,1,0,1,0,1,2,3,2,3,2,1,0,1,0,1,0,1,0,1,1,0,-1,0,-1,-2,-3,-4,-5,-6,-5,-4,-5,-6,-7,-8,-7,-8,-7,-8,-9,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,1,2,1,0,1,0,-1,0,-1,0,-1,0,-1,0,-1,0,1,0,1,2,1,0,1,2,1,2,1,2,1,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P56,1,0,1,2,1,0,1,2,1,0,1,0,-1,-2,-1,-2,-3,-2,-1,-2,-1,0,1,2,1,0,-1,0,-1,0,-1,1,2,3,2,3,2,3,4,3,2,1,0,-1,-2,-1,-2,-3,-2,-3,-2,-1,0,1,0,-1,-2,-3,-4,-3,-2,-1,1,0,1,0,-1,0,1,2,3,4,3,4,5,6,7,8,9,10,9,8,9,10,11,10,11,12,13,12,11,12,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P57,-1,-2,-3,-4,-5,-4,-3,-2,-1,-2,-1,0,-1,-2,-3,-4,-5,-6,-7,-6,-5,-4,-5,-4,-5,-6,-7,-6,-7,-8,-7,-1,-2,-3,-4,-3,-2,-1,-2,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-10,-11,-12,-13,-12,-13,-12,-13,-12,-13,-14,-13,1,2,3,4,3,4,5,4,5,6,5,4,5,6,7,8,9,10,11,12,11,10,11,12,13,12,13,14,15,16,17,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P58,1,0,1,2,3,4,5,4,3,2,1,2,1,0,1,0,1,2,1,0,-1,-2,-1,0,-1,-2,-1,0,1,0,1,1,2,1,2,3,4,5,4,3,4,3,2,3,2,1,0,1,0,-1,0,-1,-2,-3,-4,-5,-6,-5,-4,-5,-4,-3,1,0,-1,0,1,2,3,4,5,4,5,4,3,4,3,4,5,4,5,4,5,6,5,4,5,6,7,8,7,6,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P59,-1,0,1,0,-1,-2,-3,-4,-3,-4,-3,-4,-3,-4,-5,-6,-7,-6,-7,-8,-9,-10,-9,-10,-9,-8,-9,-10,-9,-10,-11,-1,-2,-1,0,1,0,-1,-2,-1,-2,-3,-4,-3,-4,-5,-6,-7,-8,-7,-8,-9,-8,-9,-10,-11,-12,-11,-12,-13,-12,-13,1,0,1,0,-1,0,1,2,3,4,3,4,5,6,7,8,9,8,7,8,9,8,7,8,7,6,5,6,5,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P60,1,0,-1,0,-1,-2,-1,0,1,0,1,0,1,2,3,2,3,4,5,4,5,4,3,2,1,0,-1,0,-1,0,1,-1,0,1,2,3,4,5,6,5,6,5,6,7,8,7,6,5,4,3,2,3,2,1,2,1,0,-1,0,-1,0,1,-1,-2,-3,-2,-3,-4,-3,-2,-3,-4,-5,-6,-5,-4,-5,-4,-5,-6,-7,-6,-5,-4,-3,-4,-3,-2,-1,0,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P61,1,0,1,2,3,4,5,4,3,2,1,2,3,4,3,2,1,2,3,4,3,2,1,0,1,2,1,0,1,2,3,-1,0,-1,0,1,0,1,0,1,2,3,2,3,2,1,0,1,0,1,2,3,4,3,4,3,2,1,0,-1,-2,-1,-1,-2,-3,-2,-1,-2,-1,0,-1,-2,-3,-4,-3,-4,-3,-2,-3,-4,-3,-2,-3,-4,-3,-4,-5,-6,-5,-4,-5,-6,-5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P62,1,0,-1,-2,-1,0,1,2,1,2,1,0,1,0,-1,-2,-3,-4,-3,-4,-3,-4,-3,-2,-3,-2,-1,0,1,2,1,-1,-2,-3,-2,-1,0,-1,0,1,0,-1,0,-1,0,1,0,-1,-2,-1,0,1,2,1,0,1,0,1,2,1,2,1,-1,0,1,0,1,2,1,2,1,0,1,0,-1,-2,-3,-2,-1,0,1,0,1,0,-1,-2,-3,-4,-3,-2,-3,-2,-1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P63,1,0,-1,0,1,2,3,4,5,6,7,6,5,4,5,4,5,6,7,6,5,6,7,6,5,6,7,8,7,6,5,1,0,-1,-2,-1,-2,-1,0,1,2,1,0,-1,-2,-1,-2,-3,-2,-3,-4,-5,-4,-5,-4,-3,-2,-1,0,1,2,1,1,2,3,2,3,2,3,4,5,6,5,6,7,8,9,10,9,10,9,10,11,12,11,10,9,10,11,12,11,10,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P64,1,0,1,0,1,0,-1,-2,-3,-4,-5,-6,-5,-6,-5,-6,-5,-4,-5,-6,-5,-4,-5,-6,-5,-4,-3,-2,-3,-4,-3,1,0,-1,-2,-1,-2,-3,-4,-5,-4,-5,-4,-3,-4,-5,-6,-5,-6,-5,-6,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,1,2,1,2,3,4,5,6,7,6,7,6,7,8,7,8,9,8,7,8,9,8,9,10,9,8,7,6,7,8,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P65,-1,0,-1,0,1,0,1,2,1,2,3,2,3,2,3,2,1,0,1,2,1,0,-1,-2,-3,-2,-1,-2,-3,-2,-1,1,0,-1,0,1,0,-1,-2,-1,0,1,2,1,2,1,0,1,0,-1,0,1,0,-1,0,-1,0,1,0,1,2,1,-1,-2,-1,0,1,2,1,0,-1,0,1,0,-1,-2,-3,-2,-3,-2,-3,-2,-3,-2,-1,-2,-1,0,1,2,1,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P66,-1,0,1,2,3,4,5,4,3,4,3,4,5,6,5,4,3,4,5,4,3,2,1,0,1,0,-1,0,-1,0,1,1,2,1,2,3,2,3,2,1,2,1,0,-1,-2,-3,-4,-3,-4,-3,-2,-1,0,1,2,3,2,3,2,1,0,1,-1,0,-1,0,1,0,1,2,3,4,5,4,3,2,3,4,3,2,3,2,1,0,-1,-2,-1,0,-1,-2,-1,-2,-1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P67,1,2,1,0,1,2,3,4,3,4,5,6,5,6,5,4,3,4,3,2,3,2,3,2,3,2,1,2,3,4,3,-1,-2,-3,-2,-1,-2,-1,0,-1,-2,-3,-4,-3,-4,-3,-4,-5,-6,-7,-6,-7,-6,-7,-8,-9,-8,-7,-6,-7,-6,-7,-1,-2,-1,-2,-1,-2,-1,0,1,0,-1,-2,-3,-4,-5,-4,-3,-4,-3,-4,-5,-6,-7,-6,-7,-8,-9,-8,-9,-8,-7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P68,-1,0,1,2,1,0,1,0,1,0,1,0,-1,-2,-1,-2,-3,-2,-1,0,1,0,-1,-2,-1,-2,-3,-2,-1,0,1,1,2,3,2,3,2,3,2,1,2,1,0,-1,-2,-1,-2,-3,-2,-3,-2,-1,-2,-1,0,1,0,1,2,1,0,1,-1,0,1,0,-1,0,1,2,1,0,-1,0,1,2,3,4,5,6,5,6,7,8,7,6,7,8,7,8,7,6,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P69,1,0,1,0,-1,-2,-1,0,1,0,1,0,1,0,-1,-2,-1,0,-1,0,1,0,1,2,1,2,1,0,1,0,-1,1,0,1,0,-1,-2,-3,-4,-5,-6,-5,-6,-5,-6,-5,-6,-7,-6,-5,-6,-5,-6,-7,-6,-7,-6,-7,-8,-7,-6,-7,1,2,3,4,5,6,5,4,3,4,5,6,7,8,7,8,7,8,7,6,7,8,7,8,9,10,11,12,13,12,13,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P70,-1,-2,-1,-2,-1,0,-1,-2,-3,-2,-1,0,1,2,1,0,1,0,-1,-2,-3,-2,-3,-4,-5,-4,-5,-6,-7,-8,-7,-1,-2,-1,0,1,2,3,4,5,6,7,8,7,8,9,8,7,6,5,6,7,8,7,6,7,6,5,6,7,8,9,1,2,3,2,3,4,3,2,1,2,3,4,3,4,3,4,3,4,5,4,3,4,5,6,5,4,5,4,3,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P71,-1,0,-1,-2,-3,-2,-3,-2,-3,-4,-3,-4,-5,-6,-5,-6,-5,-4,-3,-4,-5,-6,-5,-4,-5,-4,-3,-2,-3,-4,-3,-1,-2,-1,-2,-1,0,1,2,1,0,-1,0,-1,-2,-3,-4,-3,-4,-3,-4,-5,-4,-5,-4,-3,-4,-3,-2,-3,-4,-5,1,0,-1,0,-1,0,-1,0,1,2,1,0,1,2,1,2,3,2,3,4,5,4,3,4,3,2,3,4,5,6,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P72,-1,0,1,2,3,4,3,2,3,2,3,2,1,0,1,0,1,2,1,0,1,2,1,0,1,2,3,4,5,6,5,-1,0,1,0,-1,0,-1,-2,-1,-2,-1,-2,-3,-4,-5,-6,-5,-4,-5,-6,-7,-8,-7,-8,-9,-10,-11,-10,-9,-8,-7,1,2,3,2,1,2,3,4,5,6,7,8,9,10,9,10,11,12,13,14,13,12,11,12,11,10,9,10,11,12,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P73,-1,0,1,0,-1,0,-1,-2,-1,-2,-3,-4,-5,-6,-7,-8,-9,-8,-7,-6,-7,-8,-7,-6,-7,-8,-7,-6,-5,-4,-5,1,0,-1,-2,-3,-4,-3,-4,-5,-6,-5,-6,-5,-6,-7,-8,-9,-10,-9,-8,-9,-10,-11,-10,-11,-12,-13,-14,-15,-14,-15,-1,-2,-3,-2,-1,-2,-3,-2,-3,-2,-3,-2,-3,-2,-1,0,1,0,1,2,3,4,3,4,5,6,5,4,3,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P74,1,2,3,2,1,2,1,2,1,2,1,2,1,2,3,2,1,2,1,0,1,2,1,0,1,0,-1,0,-1,-2,-3,-1,0,1,0,-1,-2,-3,-4,-5,-6,-5,-6,-5,-4,-5,-6,-7,-6,-5,-4,-3,-2,-3,-2,-1,0,1,0,-1,-2,-3,-1,0,1,2,3,2,3,2,3,2,1,0,-1,0,-1,0,1,2,1,0,1,2,3,2,3,2,1,0,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P75,1,2,3,4,5,4,3,4,5,6,5,4,3,2,3,2,3,4,5,6,5,4,5,6,7,8,9,10,9,10,11,1,2,1,2,3,4,3,2,3,4,3,4,3,2,1,0,1,0,1,2,1,0,-1,0,1,0,-1,0,1,2,1,1,2,1,2,3,2,3,2,3,4,5,4,5,6,5,6,7,6,7,8,9,10,9,10,11,10,9,10,9,10,9,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P76,-1,0,1,2,1,2,1,0,-1,-2,-1,0,1,0,1,0,1,2,3,2,3,4,5,6,7,6,5,4,3,2,3,1,2,3,2,3,4,5,4,5,6,7,8,7,6,5,4,5,4,5,6,7,8,7,8,9,8,7,6,5,4,3,-1,0,1,0,-1,0,-1,0,-1,-2,-1,0,-1,0,-1,0,1,0,1,0,1,2,1,2,3,4,5,6,7,8,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P77,-1,0,1,0,1,2,1,2,1,2,3,2,3,4,5,4,3,4,3,4,5,6,5,4,3,4,3,2,3,4,3,-1,-2,-3,-4,-3,-4,-3,-4,-3,-2,-3,-2,-1,-2,-1,-2,-3,-4,-3,-2,-1,0,-1,0,-1,-2,-3,-4,-5,-6,-7,1,0,-1,0,1,0,-1,-2,-3,-2,-3,-4,-3,-4,-3,-2,-1,-2,-3,-2,-1,0,1,0,1,0,1,2,1,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P78,1,0,1,2,1,2,3,2,1,2,1,0,1,0,1,0,-1,0,-1,0,-1,-2,-3,-4,-5,-4,-5,-6,-5,-6,-5,-1,-2,-1,0,1,0,-1,0,-1,0,-1,0,1,2,3,2,3,4,5,4,5,4,3,2,3,4,5,6,5,4,3,-1,0,1,2,1,0,-1,-2,-1,0,1,0,1,0,1,2,1,2,1,0,-1,0,1,2,1,2,1,0,-1,0,-1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P79,-1,0,-1,-2,-1,0,1,0,1,0,1,2,1,0,1,0,1,2,1,0,1,2,1,0,-1,0,1,0,-1,0,-1,-1,-2,-3,-4,-3,-2,-3,-4,-3,-2,-1,0,1,0,-1,-2,-1,0,-1,-2,-3,-4,-5,-6,-5,-4,-5,-6,-7,-8,-7,1,0,1,2,3,4,3,4,5,4,5,6,5,6,5,6,7,8,9,10,9,8,9,10,9,10,9,10,11,10,9,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P80,1,2,1,0,1,2,3,2,1,2,1,0,1,0,1,0,1,2,3,4,5,4,5,6,5,6,7,6,7,8,9,-1,0,1,0,1,0,1,0,1,0,-1,0,1,0,1,0,-1,0,-1,0,1,0,-1,0,-1,0,1,0,1,2,1,-1,0,-1,0,1,0,1,2,1,0,1,0,1,2,3,4,3,4,3,4,5,6,5,6,7,8,9,10,11,12,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P81,1,0,1,0,-1,0,-1,-2,-1,0,1,2,3,4,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,1,0,1,2,1,0,1,0,-1,0,-1,0,-1,0,-1,-2,-3,-2,-3,-4,-5,-4,-3,-4,-3,-4,-3,-2,-1,0,1,1,2,3,2,3,2,1,2,1,2,1,2,1,2,1,2,3,2,3,2,1,2,3,2,3,2,3,4,5,6,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P82,1,2,3,4,5,6,7,6,7,8,7,8,7,6,7,6,7,8,7,8,9,10,9,8,9,10,11,12,13,14,13,-1,0,1,0,1,2,3,2,1,0,-1,-2,-1,-2,-1,-2,-1,-2,-3,-2,-3,-4,-5,-6,-7,-8,-9,-8,-9,-8,-9,-1,0,1,0,1,2,3,4,3,2,3,2,1,2,3,4,5,4,5,6,5,4,5,6,5,4,3,4,3,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P83,1,2,1,0,-1,0,1,2,1,0,1,2,3,2,3,2,3,4,3,4,3,2,1,2,1,0,-1,-2,-3,-4,-5,-1,-2,-1,-2,-3,-2,-3,-2,-3,-2,-1,0,-1,-2,-3,-4,-3,-4,-5,-4,-5,-4,-5,-6,-7,-8,-7,-8,-9,-10,-11,-1,-2,-3,-2,-1,0,-1,0,1,0,1,2,1,2,1,2,3,2,3,4,5,4,5,4,5,6,5,6,7,8,9,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P84,-1,0,1,0,1,0,-1,-2,-1,0,1,0,-1,0,1,0,1,0,-1,0,1,0,1,0,-1,0,-1,-2,-1,0,-1,1,0,-1,-2,-1,-2,-1,0,1,2,3,4,5,4,3,2,1,2,1,0,-1,-2,-3,-4,-5,-6,-7,-6,-7,-6,-5,-1,-2,-3,-2,-1,0,-1,-2,-1,0,1,0,-1,-2,-3,-2,-3,-4,-3,-4,-5,-4,-5,-4,-3,-4,-3,-4,-5,-4,-5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P85,-1,-2,-3,-2,-1,0,-1,-2,-1,-2,-3,-2,-3,-4,-3,-4,-3,-2,-1,-2,-3,-4,-5,-6,-7,-6,-5,-4,-3,-2,-1,1,2,3,4,3,4,3,4,3,2,1,0,-1,-2,-3,-4,-3,-4,-3,-2,-3,-2,-3,-2,-3,-4,-5,-4,-3,-4,-3,-1,-2,-3,-2,-3,-2,-1,-2,-3,-2,-1,-2,-1,0,-1,0,1,0,1,0,1,0,1,0,1,0,-1,0,1,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P86,1,2,3,4,3,2,1,2,3,4,5,6,5,4,3,2,3,4,5,6,5,4,5,6,5,6,7,6,7,8,9,1,2,3,4,3,2,1,0,1,2,3,4,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,9,10,11,1,2,3,4,5,6,7,6,7,8,9,10,9,10,11,12,11,10,11,12,11,10,11,12,11,12,13,12,11,12,13,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P87,1,2,3,4,5,4,5,6,5,6,7,8,7,6,5,4,5,4,5,4,5,6,7,6,5,4,5,4,3,4,5,-1,0,-1,0,1,0,1,2,1,0,1,0,1,0,-1,-2,-1,-2,-3,-4,-5,-6,-5,-6,-7,-8,-9,-10,-11,-10,-11,-1,0,-1,0,1,2,3,4,5,4,5,4,3,4,5,6,7,8,7,8,7,6,7,8,9,10,9,10,11,12,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P88,1,2,3,2,3,2,1,2,3,2,3,4,5,4,5,4,5,6,7,8,9,10,9,10,11,10,11,12,11,10,9,-1,0,-1,0,1,0,-1,-2,-1,0,1,0,-1,0,1,0,1,0,-1,0,-1,-2,-3,-4,-5,-6,-7,-8,-7,-8,-9,-1,0,-1,-2,-1,0,1,0,1,0,1,0,-1,-2,-1,0,1,0,-1,0,-1,-2,-1,-2,-3,-2,-3,-4,-5,-4,-3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P89,1,2,3,2,1,2,3,4,5,4,5,4,3,2,3,2,3,4,5,4,5,6,5,6,7,8,9,10,9,8,9,1,0,-1,0,1,2,3,4,5,4,3,2,1,0,1,0,1,0,1,0,1,2,1,2,3,4,5,4,3,2,1,1,0,-1,-2,-3,-2,-1,0,1,2,1,2,3,4,5,6,7,6,7,8,9,10,11,12,13,14,15,14,15,16,15,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P90,-1,-2,-3,-4,-5,-6,-7,-6,-7,-6,-5,-4,-5,-4,-3,-4,-3,-4,-5,-4,-5,-4,-5,-6,-7,-8,-7,-8,-9,-8,-9,-1,0,-1,0,-1,-2,-3,-2,-1,0,-1,0,1,0,1,0,1,2,1,2,3,4,3,2,3,4,3,4,5,6,5,1,0,1,0,1,2,3,4,3,4,3,4,3,2,3,4,5,4,5,6,5,6,7,8,7,6,5,4,3,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P91,-1,0,1,2,1,2,3,4,3,2,1,0,-1,-2,-1,-2,-1,0,-1,-2,-3,-4,-5,-4,-3,-2,-3,-2,-3,-2,-3,-1,0,1,2,3,4,5,6,5,4,5,6,7,6,5,4,5,6,5,6,7,8,7,6,7,8,9,10,11,12,13,1,2,3,4,3,4,5,6,7,8,7,6,5,6,5,6,7,8,9,8,7,6,7,6,7,8,7,8,7,8,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P92,-1,0,-1,-2,-1,-2,-3,-2,-3,-4,-5,-6,-5,-4,-3,-4,-3,-4,-5,-4,-5,-4,-5,-4,-3,-4,-5,-4,-3,-2,-3,1,0,1,2,3,4,3,4,5,4,5,6,7,8,9,8,7,8,7,8,9,8,9,10,9,10,11,12,13,14,13,-1,-2,-3,-4,-3,-4,-3,-2,-3,-2,-3,-4,-3,-2,-1,0,-1,-2,-1,0,-1,-2,-3,-2,-3,-4,-5,-4,-3,-2,-1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P93,-1,0,1,2,3,4,3,2,3,4,3,4,5,4,5,4,5,6,5,6,7,8,9,10,11,10,9,8,7,8,7,-1,0,1,2,3,4,3,4,5,4,3,2,3,2,1,0,1,2,1,0,-1,0,-1,0,-1,0,-1,-2,-1,0,-1,1,2,3,4,5,6,7,6,7,6,7,6,7,8,7,8,9,10,11,10,9,10,9,10,9,8,9,10,9,10,11,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P94,1,2,3,4,5,6,7,8,7,6,5,6,5,4,3,2,1,0,-1,0,-1,-2,-1,0,-1,-2,-1,-2,-3,-4,-3,-1,0,1,0,1,0,1,0,1,0,-1,-2,-3,-2,-3,-4,-3,-4,-5,-4,-5,-4,-3,-4,-3,-2,-3,-4,-3,-2,-1,-1,0,1,0,1,0,1,0,-1,0,1,0,1,0,1,2,1,2,3,4,5,4,5,4,3,2,1,2,1,0,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P95,1,2,3,2,1,0,-1,-2,-1,0,-1,-2,-3,-4,-3,-4,-3,-2,-3,-4,-5,-6,-7,-8,-9,-10,-9,-10,-11,-10,-9,1,0,-1,0,1,0,-1,-2,-3,-4,-5,-6,-5,-6,-7,-8,-7,-6,-7,-6,-7,-8,-7,-8,-9,-8,-7,-6,-5,-6,-5,1,0,-1,-2,-3,-2,-1,0,-1,-2,-1,0,-1,0,-1,0,1,2,3,2,3,4,3,4,5,4,5,4,3,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P96,-1,0,1,0,1,2,3,4,5,6,5,6,5,6,7,6,7,8,7,8,7,8,7,8,7,8,9,10,11,10,9,-1,0,1,2,3,4,3,4,5,6,7,6,5,4,5,4,3,2,1,2,3,4,5,6,7,8,9,10,9,10,9,1,2,3,2,3,4,3,4,5,6,5,4,5,4,5,6,5,4,5,6,5,6,5,6,5,6,7,8,7,6,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P97,1,2,1,2,3,2,1,0,-1,0,-1,0,-1,-2,-1,-2,-3,-4,-3,-2,-1,-2,-3,-4,-3,-2,-1,0,-1,-2,-3,-1,-2,-3,-4,-5,-4,-5,-4,-3,-2,-1,-2,-1,0,-1,-2,-3,-2,-1,-2,-1,-2,-3,-4,-5,-4,-5,-4,-3,-2,-3,-1,-2,-1,-2,-3,-4,-3,-4,-5,-4,-5,-6,-7,-8,-9,-8,-7,-8,-7,-8,-7,-6,-5,-4,-5,-4,-5,-4,-5,-6,-5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P98,1,0,-1,-2,-1,-2,-1,-2,-1,-2,-3,-4,-5,-4,-3,-4,-3,-4,-3,-2,-3,-4,-3,-4,-3,-2,-1,-2,-1,0,-1,-1,-2,-3,-4,-3,-2,-1,0,1,0,-1,-2,-3,-4,-3,-4,-3,-2,-1,0,1,2,1,0,1,0,1,2,1,0,1,-1,0,1,2,3,2,3,2,3,4,5,6,7,6,7,8,9,8,9,10,9,8,7,8,9,8,9,8,7,6,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P99,-1,0,1,2,3,2,3,2,3,2,3,4,3,2,3,2,3,2,3,2,3,4,5,6,7,6,7,8,7,6,5,-1,-2,-3,-2,-3,-2,-3,-4,-5,-4,-3,-4,-3,-4,-3,-4,-5,-4,-3,-4,-5,-6,-7,-6,-7,-8,-9,-8,-9,-10,-11,1,0,-1,0,-1,-2,-3,-2,-3,-4,-3,-4,-5,-4,-3,-2,-3,-4,-3,-2,-3,-4,-5,-4,-5,-4,-5,-4,-3,-2,-1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P100,1,0,-1,-2,-1,-2,-1,-2,-1,-2,-1,0,-1,-2,-1,-2,-3,-4,-5,-4,-5,-6,-7,-8,-9,-8,-7,-8,-9,-10,-9,1,0,-1,-2,-1,0,1,0,1,0,-1,-2,-1,-2,-3,-4,-5,-4,-3,-2,-3,-2,-3,-2,-3,-2,-1,-2,-3,-4,-3,1,2,3,4,5,4,5,6,7,8,7,6,5,6,5,6,7,6,5,6,7,6,7,6,7,8,9,10,11,12,13,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P101,1,2,1,0,1,2,1,0,1,2,3,2,3,2,3,2,1,0,1,0,-1,0,1,2,3,2,3,2,1,0,-1,-1,-2,-3,-2,-1,0,1,0,1,2,3,4,5,4,5,4,3,2,3,2,3,4,3,2,1,2,3,2,1,0,1,-1,-2,-1,-2,-1,0,-1,0,1,2,3,2,3,4,5,6,7,8,9,10,9,10,9,8,7,6,7,8,9,10,9,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P102,1,2,3,4,3,2,1,2,3,2,3,4,3,2,3,2,1,2,1,0,-1,0,-1,-2,-1,-2,-3,-4,-3,-4,-3,1,2,1,2,1,2,3,4,5,4,5,6,7,6,7,6,5,6,7,6,7,6,7,8,9,10,9,8,7,8,9,1,2,1,2,3,2,1,2,3,4,5,6,5,6,7,8,9,10,9,10,9,8,7,6,7,6,7,8,7,6,7,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P103,-1,-2,-1,0,-1,-2,-3,-2,-3,-4,-5,-4,-5,-6,-7,-8,-7,-6,-5,-4,-3,-2,-1,0,-1,-2,-1,-2,-3,-4,-5,-1,0,1,0,1,0,1,0,-1,-2,-1,-2,-1,-2,-1,-2,-3,-4,-3,-2,-1,-2,-3,-2,-3,-2,-1,-2,-3,-4,-5,1,0,1,0,-1,0,-1,-2,-1,0,-1,-2,-3,-2,-3,-2,-3,-4,-3,-2,-1,-2,-3,-2,-1,-2,-1,0,1,2,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P104,1,2,3,4,3,4,5,6,7,8,9,10,11,10,11,10,11,12,13,14,15,16,17,18,17,18,19,20,19,20,21,-1,0,-1,0,-1,-2,-1,0,-1,0,1,0,1,0,-1,-2,-1,-2,-1,-2,-3,-4,-3,-2,-1,0,-1,0,-1,-2,-3,-1,0,-1,0,1,0,1,2,1,2,3,2,3,4,3,4,5,4,5,4,3,2,3,4,3,4,3,4,5,4,3,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P105,1,0,1,0,1,0,1,2,1,0,-1,-2,-3,-2,-1,-2,-3,-2,-3,-2,-1,0,1,0,-1,0,1,2,3,4,3,-1,0,-1,-2,-1,-2,-3,-2,-1,-2,-1,-2,-3,-2,-1,-2,-1,0,-1,0,1,0,-1,-2,-3,-2,-3,-4,-5,-6,-7,-1,-2,-3,-2,-1,0,-1,0,-1,0,-1,0,1,2,3,4,3,4,5,6,7,6,5,6,7,8,7,6,5,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P106,1,2,3,4,5,4,5,4,3,2,3,4,5,4,3,2,1,2,1,2,3,2,1,2,1,2,3,2,3,2,1,-1,0,1,2,1,2,3,2,1,2,3,4,5,6,5,4,3,4,3,2,3,2,1,2,3,4,3,2,1,0,-1,-1,0,1,2,1,0,1,2,3,2,3,4,5,4,5,6,7,8,9,8,9,10,11,12,11,12,11,12,11,12,13,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P107,-1,0,1,2,3,4,5,4,3,2,3,2,3,4,3,2,1,0,-1,0,1,2,3,2,3,4,3,4,3,2,1,-1,0,-1,-2,-3,-4,-3,-4,-5,-6,-7,-8,-9,-8,-7,-8,-9,-10,-9,-8,-7,-8,-9,-8,-7,-6,-5,-6,-7,-6,-5,1,2,1,0,-1,-2,-1,0,1,2,1,2,1,2,1,2,3,4,3,4,5,4,3,2,3,4,3,2,3,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P108,1,2,3,4,5,4,3,4,5,4,5,4,3,4,3,2,3,2,3,4,5,6,7,8,7,6,5,6,5,6,7,1,2,1,0,1,2,3,2,1,0,1,0,-1,0,-1,-2,-3,-4,-3,-4,-5,-6,-7,-6,-7,-8,-9,-10,-11,-12,-11,1,2,1,0,1,0,-1,-2,-3,-2,-1,0,1,2,3,4,3,4,5,4,3,2,1,2,3,4,5,4,5,4,5,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P109,1,2,1,2,1,0,1,0,-1,-2,-3,-4,-3,-2,-1,-2,-1,0,-1,0,1,2,3,2,1,2,1,0,1,0,-1,1,2,3,2,3,2,1,0,1,2,3,2,1,2,3,2,1,0,1,2,1,2,3,2,3,4,3,2,3,4,5,1,2,1,0,-1,0,-1,0,-1,-2,-3,-2,-3,-2,-1,0,-1,-2,-3,-2,-3,-2,-1,0,-1,0,1,2,3,2,1,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
