nameseq,fickett_score-ORF,fickett_score-full-sequence,label
P302,0.9167,0.39269999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P303,0.9196,0.33789,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P304,0.7525,0.35075,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P305,0.8985000000000001,0.38079999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P306,0.5025,0.34491000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P307,0.5388,0.27221,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P308,0.6204,0.38305999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P309,0.9898,0.36634,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P310,0.9898,0.36634,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P311,0.6233,0.35527,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P312,0.7633,0.35045,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P313,0.8961,0.36187,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
P314,0.7036,0.35819,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N1,0.6184000000000001,0.26841,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N2,0.5184,0.28759,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N3,0.5375,0.25939,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N4,0.6804,0.3898,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N5,0.9133,0.35359999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N6,0.429,0.26297000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N7,0.8959,0.36352,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N8,0.5226,0.25529,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N9,0.62,0.25187,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N10,0.46890000000000004,0.3361,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N11,0.6125999999999999,0.36329999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N12,0.6243,0.38554999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N13,0.5316,0.2546,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N14,0.9016,0.34548999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N15,0.5196,0.27261,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N16,0.8563,0.38022,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N17,0.5822,0.27169000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N18,0.7575999999999999,0.38556,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N19,0.7270000000000001,0.28048,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N20,0.7900999999999999,0.3966,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N21,0.5912999999999999,0.34171,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N22,0.3692,0.24995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N23,0.8046,0.36902999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N24,0.48540000000000005,0.23762,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N25,0.9539000000000001,0.31037,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N26,0.7396,0.32987,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N27,0.6939,0.33333999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N28,0.5001,0.29206000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N29,0.8666999999999999,0.34023,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N30,0.6369,0.35131,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N31,0.7941999999999999,0.40558999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N32,0.3923,0.23903,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N33,0.7725,0.35731999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N34,0.4608,0.28547,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N35,0.8056,0.34180999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N36,0.9380999999999999,0.39052,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N37,0.9311999999999999,0.38815,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N38,0.6294,0.38322,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N39,0.7513,0.23104,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N40,0.8892,0.35384,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N41,0.9625,0.34209,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N42,0.9401999999999999,0.38005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N43,0.7828,0.33668,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N44,0.9166,0.34745,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N45,0.7203,0.27737999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N46,0.5843,0.25897000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N47,0.7897,0.3352,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N48,0.6843,0.23995999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N49,0.774,0.34104999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N50,0.7847000000000001,0.34204,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N51,0.8245,0.35015,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N52,0.6333,0.26125000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N53,0.8029999999999999,0.37346999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N54,0.991,0.37317999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N55,0.8336,0.35365,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N56,0.6619,0.24898,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N57,0.5523,0.36660000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N58,0.6058,0.32708000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N59,0.46620000000000006,0.254,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N60,0.5319,0.26111,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N61,0.6993999999999999,0.33452000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N62,0.5836,0.27557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N63,0.7117000000000001,0.24566,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N64,0.6761,0.33293,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N65,0.7236,0.38042,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N66,0.8160999999999999,0.34019,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N67,0.6853,0.25987,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N68,0.5822,0.27169000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N69,0.6441,0.26962,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N70,0.6879,0.25925000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N71,0.7753,0.33279,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N72,0.8952,0.38667999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N73,0.949,0.33059,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N74,0.6061,0.21625999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N75,0.5177,0.29206,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N76,0.6379,0.25766,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N77,0.6775,0.26975,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N78,0.9076,0.35150000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N79,0.6431,0.35023,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N80,0.7486,0.34018000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N81,1.0055,0.32328999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N82,0.7348,0.36814,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N83,0.957,0.34797,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N84,0.7275999999999999,0.32405,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N85,0.7084,0.31871,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N86,0.9258,0.40045000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N87,0.8116,0.37692999999999993,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N88,0.7198,0.38259,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N89,0.7280000000000001,0.27349,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N90,0.8087,0.35141,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N91,0.46409999999999996,0.28798999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N92,0.8742,0.34412,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N93,0.7928999999999999,0.34945000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N94,0.7084,0.31871,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N95,0.7513,0.23104,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N96,0.5188,0.26533,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N97,0.6202000000000001,0.25012,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N98,0.5534,0.27213,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N99,0.9805,0.3785,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N100,0.9813,0.36152999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N101,0.4647,0.22483999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N102,0.8186,0.40669,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N103,0.5878,0.25767,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N104,0.5713,0.28489,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N105,0.4605,0.26162,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N106,0.5231,0.25031,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N107,0.4045,0.29752999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N108,0.6672,0.34704,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N109,1.016,0.32167,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N110,0.6704,0.30540999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N111,0.7204,0.36874,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N112,0.7052,0.28015,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N113,0.7346999999999999,0.40465,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N114,0.7786,0.4049999999999999,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N115,0.9491999999999999,0.3765,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N116,0.6859,0.25886,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N117,0.766,0.37717,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N118,0.7247,0.39012,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N119,0.5343,0.35968,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N120,0.6534,0.35499,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N121,0.985,0.3557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N122,0.6237999999999999,0.28568,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N123,0.9552999999999999,0.36634,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N124,0.6576000000000001,0.27412000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N125,0.7434999999999999,0.3548,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N126,0.6396999999999999,0.30061,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N127,0.7204,0.34624999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N128,0.5341,0.31765,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N129,0.9939,0.38134,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N130,0.49160000000000004,0.23653999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N131,0.7329,0.38915999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N132,0.5389,0.25612,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N133,0.7042,0.34516,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N134,0.9476,0.355,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N135,0.477,0.29718999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N136,0.5921,0.37065,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N137,0.9127,0.40429,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N138,0.8952,0.38667999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N139,0.7737999999999999,0.36485999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N140,0.45,0.25291,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N141,0.7396,0.32987,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N142,0.4718,0.24158,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N143,0.8205,0.38198,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N144,1.0004000000000002,0.33386,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N145,0.9108,0.34777,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N146,0.7667,0.30106999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N147,0.8049,0.33584,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N148,0.9281,0.38649999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N149,0.708,0.37737999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N150,0.6462,0.24639999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N151,0.45420000000000005,0.22646,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N152,0.7363,0.34268999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N153,0.6523,0.35057000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N154,0.7516,0.35336,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N155,0.7031999999999999,0.32739,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N156,0.7516,0.35741,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N157,0.5966999999999999,0.35596000000000005,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N158,0.7396,0.32987,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N159,0.6057,0.34419999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N160,0.6058,0.32708000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N161,0.8884,0.39442,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N162,0.8878999999999999,0.37993999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N163,0.5967,0.36653,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N164,0.9469,0.36214,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N165,0.9621000000000001,0.36229,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N166,0.5445,0.32761,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N167,0.39380000000000004,0.25555,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N168,0.7372000000000001,0.24936999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N169,0.44999999999999996,0.26268,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N170,0.6474,0.35208,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N171,0.8181999999999999,0.36984,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N172,0.5245000000000001,0.23636,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N173,0.9512999999999999,0.40029,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N174,0.6859,0.25886,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N175,0.8068,0.33679,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N176,0.7668,0.34823,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N177,0.5136,0.29814999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N178,0.6781,0.28734,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N179,0.9329999999999999,0.33809,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N180,0.5922999999999999,0.38466,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N181,0.6239,0.39315,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N182,0.7764,0.35090999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N183,0.7636,0.39847999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N184,0.5846999999999999,0.33247000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N185,0.8603,0.38233,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N186,0.9923,0.37222,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N187,0.5732,0.33887999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N188,0.7242999999999999,0.39366999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N189,0.5128,0.24785000000000001,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N190,0.6892,0.35758,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N191,0.7516,0.35741,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N192,0.5507,0.28669,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N193,0.779,0.36358999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N194,0.4615,0.23011,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N195,0.4998,0.25738,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N196,0.49110000000000004,0.32503000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N197,0.6684,0.34431,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N198,0.708,0.37737999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N199,0.7903,0.35412,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N200,0.8512000000000001,0.33586,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N201,0.5223,0.33619,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N202,0.8024,0.36049,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N203,0.9055,0.38549,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N204,0.7377,0.27148,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N205,0.7513,0.23104,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N206,0.9487,0.36341,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N207,0.7066,0.3679,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N208,0.9014,0.361,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N209,0.7396,0.32987,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N210,0.45640000000000003,0.24068,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N211,0.7796,0.34121999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N212,0.6106999999999999,0.33867,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N213,0.7182,0.38106,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N214,0.8183,0.36024,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N215,0.46620000000000006,0.27649,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N216,0.8884,0.39442,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N217,0.6558,0.25552,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N218,0.49740000000000006,0.26516,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N219,0.836,0.3536,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N220,0.5244,0.32100999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N221,0.9308,0.34187999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N222,0.8424,0.374,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N223,0.7401,0.33872,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N224,0.5088999999999999,0.29079,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N225,0.9644,0.30874999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N226,0.7644,0.34612,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N227,0.4452,0.24227,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N228,0.7011999999999999,0.40023999999999993,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N229,0.5206999999999999,0.36768999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N230,0.5389,0.25207,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N231,0.7616999999999999,0.36483,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N232,0.6788,0.24583999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N233,0.5053000000000001,0.27118,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N234,0.8195,0.36707999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N235,0.7666000000000001,0.38572,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N236,0.7483,0.35619999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N237,0.6950000000000001,0.2842,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N238,0.8389,0.40639,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N239,0.6419,0.26962,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N240,0.9198,0.38297,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N241,0.9823000000000001,0.3971,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N242,0.7141000000000001,0.23787999999999998,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N243,0.4692,0.25215000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N244,0.6757,0.33495,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N245,0.8222999999999999,0.38495,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N246,0.7705,0.37407,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N247,0.8874,0.41521,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N248,0.45489999999999997,0.24651,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N249,0.8982,0.354,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N250,0.7626,0.36696999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N251,0.7513,0.32291,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N252,0.8724999999999999,0.35952,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N253,0.711,0.27185000000000004,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N254,0.631,0.36053999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N255,0.8027,0.33443999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N256,0.68,0.35546,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N257,0.7745,0.41235999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N258,0.9483,0.3557,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N259,0.6887,0.3527,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N260,0.49650000000000005,0.28342,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N261,0.6427,0.28785,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N262,0.35640000000000005,0.24547,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N263,0.6802,0.35741999999999996,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N264,0.9307,0.36815,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N265,0.6184999999999999,0.2609,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N266,0.8713,0.37764999999999993,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N267,0.48540000000000005,0.23762,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N268,0.5166999999999999,0.28411,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N269,0.8313999999999999,0.37188999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N270,0.7141,0.29342,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N271,0.8179,0.36905,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N272,0.6911,0.29848,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N273,0.8092999999999999,0.38935,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N274,0.802,0.38521,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N275,0.9913,0.39305,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N276,0.5754,0.25943999999999995,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N277,0.7578,0.35228,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N278,0.6805000000000001,0.25699,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N279,0.949,0.33059,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N280,0.6789,0.26812,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N281,0.57,0.36260000000000003,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N282,0.9742000000000001,0.38420999999999994,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N283,0.7606,0.34931,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N284,0.7195999999999999,0.28754,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N285,0.6486999999999999,0.33128,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N286,0.6239,0.3891,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N287,0.7192000000000001,0.3619,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N288,0.8211,0.34987999999999997,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
N289,0.6057,0.34015,Psi_Site_Chen_MathFeature_Latest_5_0_10_5_1
