,0,1,2,3,4,5,6,7,8,9
P232,2.4983489118945122e-05,1.1527556504008999e-05,7.721062724571931e-06,-1.0776795945328469e-05,-1.7545401668730715e-05,1.1576051562257406e-05,-1.4347088916561238e-06,2.2137778817438554e-05,-1.4411346387632534e-05,-2.0809296474756742e-05
P233,1.507246618715494e-05,-8.836015329649247e-06,-1.7134523077709106e-05,3.362304734130577e-05,1.6977787838483305e-06,1.344875217567168e-06,1.931962127724434e-06,-1.4147811988976435e-05,-2.5518491572995832e-05,-2.3844772680028437e-05
P234,-1.4281633423981338e-06,1.2471006523099887e-05,3.7554193742753584e-06,-3.6586315171117217e-05,1.5256078551478098e-05,-1.2776010972900364e-05,8.991669550056317e-06,-1.1385698315818731e-05,9.259087219512822e-06,-2.5875150584811024e-06
P235,-1.307344954478611e-05,-3.7508616590996096e-05,-3.5219316909385415e-05,6.830357340328078e-06,-2.920840509960639e-05,-1.373318013673944e-05,-7.029713815649968e-05,-2.3833640946140848e-05,-4.366390796126194e-05,-2.625341696512796e-06
P236,5.681223189335071e-06,-2.2642764914247303e-05,-3.959497273826342e-05,-6.820049515695379e-06,-4.037947423793202e-06,-6.031439157288664e-05,-6.032577211963165e-05,-4.40404672686815e-05,-2.988551458564439e-05,-9.831344499918276e-05
P237,3.792204624672316e-06,1.415096250017241e-05,9.190851334533399e-06,5.556205601288389e-06,-7.3683569766442095e-06,8.904240313623501e-06,-3.4410194451330815e-06,6.941061380888409e-06,-1.358703116501785e-06,-4.045087405552759e-06
P238,1.9341034667014027e-05,-2.5627014188744e-05,-2.3375400077260396e-05,3.6688483966165996e-05,-3.827996109939864e-05,-3.621728883033276e-05,-1.4827253592642354e-05,6.013676632926634e-06,1.5700250436150986e-05,6.411187412048503e-06
P239,-1.124322414530689e-05,7.410634452025867e-06,1.3157065620246456e-05,-8.792563413807004e-06,-1.585540005817187e-05,1.680918711064166e-05,-1.6729996410383722e-05,7.4328174000692405e-06,5.420014955440653e-06,-1.2809914043706059e-05
P240,1.4802799905051442e-05,1.855414654176196e-05,7.662696696771856e-06,4.62945383405266e-06,-3.0709515075917756e-05,-6.497624047998771e-05,-1.5710675039162098e-05,-5.947809677802886e-05,4.073875638075579e-05,1.2179495763784971e-05
P241,-2.1845352001740627e-05,-1.134586403509592e-05,-1.4498870774686944e-05,6.474719659058026e-08,-2.819790219627189e-06,2.66735943922809e-05,1.9389306426208057e-05,-1.5987403700759204e-05,2.03989305077386e-05,3.185733927952135e-06
P242,-7.455712599140898e-06,-2.235086708058073e-05,2.0383894439373056e-05,4.086038957341132e-06,5.5950550525930755e-06,-3.622693974631667e-07,-1.4908400620115315e-05,4.217809589440264e-06,-9.496349552901495e-06,-1.714415487249105e-05
P243,-6.4995229296573465e-06,6.270543544641268e-06,-1.247623886578721e-05,1.5981677959881155e-05,-2.554799447323174e-05,1.9868057904735186e-05,-1.3600329886465914e-05,2.038150914128502e-05,3.732594137026684e-06,5.4323802040419e-06
P244,-1.016107048966864e-06,3.1028215973028254e-05,2.1976974088614126e-05,-2.7555505463719725e-05,1.4219282330532861e-05,-3.410598031041096e-05,-3.5400246136178164e-05,1.5388625085094873e-05,-3.348556556504248e-06,-3.1734397124273846e-05
P245,-6.694286789289813e-06,-6.122199524505973e-06,9.98711672202141e-06,-1.4561167247414661e-05,-3.220207723897287e-06,1.729395889420735e-05,2.4259480504873086e-06,-3.7099193431845484e-06,2.3681937149748217e-06,-1.7042225076186872e-05
P246,-1.129336849045831e-05,3.6953904267733335e-06,-6.313597569345113e-06,-4.6729389800157575e-06,1.689512112456248e-05,-2.228510055697294e-05,-8.42380643708185e-06,-8.223442777959716e-06,7.020854698960204e-06,-1.337497058547958e-05
P247,1.005039930798788e-05,2.4468566486377918e-06,1.160726522505878e-05,3.286626049623672e-06,-1.8602789660634132e-05,3.956902068702451e-06,-7.838508727054869e-06,-1.501104994764305e-05,-5.07864317971494e-06,-1.0609674272090384e-05
P248,4.3926216813825695e-06,-1.8718741720669726e-05,-2.859293284119017e-06,1.8047245801520507e-05,-1.2284488371946609e-05,1.7005516791859907e-05,4.78017458377584e-06,1.3452764207891636e-05,-2.0582288179048225e-06,-1.892395300375857e-05
P249,-3.703589479973554e-05,-2.8503368082395436e-05,2.6546195315191605e-05,1.5879692024729826e-05,2.3005894513209368e-05,-5.709219718106782e-06,-2.4019342413203817e-05,-2.6955729850828593e-05,-7.219913440235492e-07,-1.4768858144946696e-05
P250,-1.0824749972523744e-06,-5.115497632516609e-06,2.010093600424655e-07,-2.029429077301303e-06,-2.829381267285087e-06,-7.157344124348198e-07,7.57110310154992e-06,-2.2957670505297135e-05,9.864296671677729e-06,-1.7294895769679814e-05
P251,5.426754796680235e-06,2.6822241218232585e-06,3.611828387036257e-06,3.929262147872931e-07,-8.667341425581563e-06,4.331306025849948e-06,1.3087235910798009e-05,-1.1044225066234948e-05,1.6466965966044052e-05,-3.189337650471529e-05
P252,1.9472713937164574e-05,-4.001410485201043e-05,-2.1891251474109343e-05,-5.716366126461794e-07,4.786743799810485e-06,4.06521000420536e-05,4.24520925624396e-05,-6.61740329057221e-06,-2.7862469638766053e-05,-3.538507882467289e-05
P253,4.588874112641328e-05,2.867770411112006e-07,1.921259222418593e-06,-5.963649463583486e-06,-4.2673424750752816e-05,-7.157366818855929e-05,-2.707800552882115e-05,-4.5739165588363595e-05,-1.0757043996984135e-06,3.216849456229087e-05
P254,1.88826684288353e-05,-2.60135484419632e-05,-3.395060249871589e-05,6.0154598982248574e-05,-1.661005974972385e-05,-6.336479995403032e-06,-5.5552363040518166e-06,-2.035439959084803e-05,-2.567567932160674e-05,-8.63986619872452e-06
P255,-1.3619674634800585e-06,9.289969230690578e-06,-2.511032717686433e-06,9.9375939584319e-06,7.802544857398461e-06,7.95797237807352e-06,1.539348703921803e-05,2.153267964324939e-05,9.27582261261062e-06,1.1286882243278406e-05
P256,6.086582438496503e-07,5.431227028348108e-05,-1.9815897350404824e-05,2.878150031447433e-05,-3.2127562981253696e-05,1.198983294490555e-05,-1.2511446946251482e-05,1.311694650751958e-05,2.132261015137045e-05,-2.0584934354219895e-05
P257,-4.210516940034116e-06,-4.950797421107592e-06,-1.98251626829395e-05,-3.3925446291669905e-05,-3.1831799696361174e-06,2.722764728643756e-05,1.3662140082486632e-05,2.2454863550486936e-05,2.420867981122246e-06,-2.1257558370749028e-05
P258,1.579876942315846e-05,-3.3565474805332795e-05,2.3772006930415906e-05,-7.490021505114657e-05,-2.466706805637686e-05,-4.764706597848618e-05,-2.0086725799383157e-06,-2.1199574089419298e-05,2.10622158702033e-05,8.92740844220938e-05
P259,-3.0146769425032794e-05,-2.2488848903897405e-05,-6.060291037850401e-06,2.297895935288229e-05,-2.194230335320589e-05,1.1940977827545277e-05,-6.363015703863455e-06,-1.7007646450901037e-05,3.769014598295072e-05,-2.922749848754437e-05
P260,-2.514433311196721e-06,-2.2434719008092318e-05,-1.7775234569753255e-05,-3.586802738254105e-05,3.971194673489903e-05,1.9659647803975605e-05,2.076332795390278e-05,7.952132175021288e-06,-3.638165165280381e-05,-9.017685168951657e-06
P261,1.009568582454939e-05,1.1597511266608467e-05,2.4476471637708435e-05,3.2085303569440204e-05,5.609176723851868e-06,6.378292659970719e-07,1.7757013970904267e-05,4.6662211899609724e-06,1.1305524647994836e-05,-3.727204176483365e-06
P262,-2.5055497103990305e-05,-3.300764256772374e-05,6.685576472921029e-06,-1.4648556400081486e-05,7.853232586221273e-06,4.7157574797780915e-06,1.6966414718179706e-06,1.2704907043325532e-05,2.1084377145361155e-05,-1.5773857086040906e-05
P263,1.572121972876579e-05,-2.4848845946012245e-05,-5.911739537731555e-06,-1.601088871111281e-05,-1.7561183812723645e-05,-1.5622752171749873e-05,-4.110884404739208e-06,3.8318709934179445e-06,-2.603523274690182e-06,8.922900476418386e-06
P264,-8.748357087766953e-06,-2.34825636634819e-05,9.01187826223655e-06,-5.062227693656325e-06,2.1639849221314527e-05,-7.896759090015638e-06,1.722154027316452e-05,-3.8979504269698664e-07,1.1518238392839615e-05,5.849556339939521e-06
P265,-1.3173543157291717e-05,-1.5368398834162127e-06,-3.677010564157843e-05,1.7297456282949114e-05,1.1636277308141492e-07,1.3038426534164697e-06,1.7217858845789335e-05,-5.034748811139078e-06,2.2626422642333982e-05,1.8829466119196157e-05
P266,-3.670993405107629e-06,8.505035941444632e-06,-1.6199334180282024e-05,-4.932610519879385e-06,-2.4197271657616323e-05,1.0139493965117879e-05,-1.0265614412567669e-05,1.0889667482731776e-06,9.38300378781876e-06,-1.6752903855470983e-05
P267,-6.538978608735223e-07,-1.5285806155683306e-05,-2.2244160751790933e-05,-1.1648093169714051e-05,1.568600617631727e-05,-1.503499606043089e-08,3.4259095472578653e-06,-4.709254611429852e-06,-1.4752908501485017e-05,-4.175683112864e-05
P268,-1.0897070372591381e-05,-1.8766655582193976e-05,5.775867045580371e-06,-1.5261779782984998e-06,1.31243705862134e-07,2.3978577355773236e-05,-7.978385004530492e-06,-4.067092532554687e-05,-2.875080131625198e-05,1.1687143288045192e-05
P269,1.7947453629366204e-05,-1.6444745651535207e-05,8.41326307837693e-06,4.135123043411202e-05,-3.7663873015993544e-05,-1.4809715709931167e-05,-7.909339414012909e-06,-5.0944619727343314e-05,3.3064864638902326e-06,1.401527186234593e-05
P270,-9.613560297400603e-06,-5.406918393540804e-07,-5.775251060709133e-06,-2.255288163294737e-05,4.89602906717998e-06,-3.008453068263227e-06,6.798178330306168e-06,1.2588473589880862e-05,1.7027778364682574e-05,1.1740862611436348e-05
P271,-2.1102213754599147e-05,-2.6296899442556547e-05,3.890764150905033e-06,-3.8230270551720985e-06,4.1538265035960444e-06,-3.819743376887348e-06,-4.434307972754712e-06,1.29147855489089e-05,2.1765126962014448e-05,-2.0427491960951495e-05
P272,4.015121344985717e-05,-2.8112956397204655e-06,7.892686969031287e-05,-3.316314711576889e-05,2.9636233091100443e-05,-5.626065076340262e-06,4.082052098337797e-05,-2.1828893447673316e-05,-1.890751081389734e-05,8.18636609766567e-06
P273,1.1525988932465942e-05,2.6816847450603868e-08,2.0580739928552832e-05,-2.6647068292139065e-05,-9.33679861733858e-06,1.5935033938270504e-05,2.004846507527088e-05,1.2182141188785936e-06,9.474863920822777e-06,-9.252726322884472e-06
P274,4.5630553305731156e-05,2.535380378959032e-06,-5.816461787730529e-05,4.5324649848283646e-05,4.7613305980777777e-05,-4.770127348655484e-05,-8.411004325443918e-06,2.7586171604938392e-05,-7.642805377604299e-05,-3.9556709620303164e-05
P275,-1.781560522763994e-05,1.7488877262136326e-05,1.1630044878636718e-05,-2.588883681015461e-05,-9.325009326650695e-07,2.4528259676787783e-05,7.222346572758644e-06,3.480015296545918e-06,2.2414340032078347e-05,-2.432344265986485e-05
P276,-1.3938796708232821e-05,-2.041760366441387e-05,2.248812497765895e-05,-1.914562648239213e-05,2.31731232795769e-05,-5.493904604510734e-06,-5.013912859115665e-06,2.4338144535293588e-05,7.038228468539236e-07,-8.496483166185726e-06
P277,2.452247837835767e-06,-7.210235935499443e-06,-6.803239525894449e-06,2.991675595288033e-05,-1.973776995331869e-05,4.168734527284189e-06,6.226305005542325e-06,-7.544368190554295e-05,6.331717180304121e-06,-3.6239625851418626e-05
P278,2.4733833999203772e-05,-1.962631703220758e-05,1.7029862228570174e-05,4.122449053699795e-06,-1.0620758384159972e-05,2.916767371201204e-05,1.2228069652750126e-05,-2.7082836189544902e-05,-4.142014315126354e-05,1.6258773931885164e-05
P279,-5.878165202937227e-06,1.8384370310655274e-05,1.6581899022548947e-06,-2.2390249661551307e-05,-1.7234223539751682e-05,1.6834494627960086e-05,2.0978047619655453e-05,-1.3021032622007739e-05,3.5347917408446545e-05,3.8369436004085115e-06
P280,-8.044566748922118e-06,-7.129190085109957e-06,-9.295515805939232e-06,-7.813101202670679e-06,1.7799152974119683e-05,-3.971563718361236e-06,1.294312400637685e-06,1.1420179486766835e-05,-2.946287244097413e-06,-6.742989569430939e-06
P281,-1.0672894567981088e-05,7.502439786965251e-06,-1.12392057830511e-07,1.825898482938887e-05,2.314331276822082e-05,-2.0707971014191488e-05,4.240730068653725e-06,3.198075327386302e-07,1.086287482386086e-05,3.124947106711767e-05
P282,1.116091277223374e-05,5.904948321591925e-06,-4.359421045483291e-05,4.550669452362484e-06,-5.7788761424501164e-05,-1.8790312558269497e-05,-1.4705577250036456e-05,-2.116192294893544e-05,3.318827960390922e-05,-3.0268996485749563e-05
P283,9.137827644384224e-06,4.323982108612133e-06,-7.584348824063046e-06,1.6904680226120337e-05,-2.3148069612046775e-06,1.3134641453733595e-06,1.241377778691058e-05,1.8068071693758667e-05,4.744822843597398e-06,1.20044381031863e-05
P284,-2.2523574623092152e-05,-2.5418960758696646e-05,3.8825545085792185e-06,-5.469266089608065e-06,4.316567109055548e-06,-4.453142227016371e-06,-2.0963692475567484e-05,8.932601641336755e-06,2.6394595844987396e-06,-6.240878303794434e-06
P285,1.4496159568541016e-05,-2.5755900768576075e-05,9.09570680541409e-06,-6.7895049147884706e-06,-2.3644988494855813e-05,-6.808181037431214e-06,3.1737221705492504e-06,1.610331358181403e-05,1.4356491071337981e-05,-8.95199427038292e-06
P286,1.4823195117748093e-06,1.8654574956014278e-05,-6.3473408970362655e-06,-3.651735574223006e-05,5.920278833515492e-06,-1.8669395596959725e-05,-6.282116582615772e-06,-1.2157036120832507e-05,-6.709927103117292e-06,5.294581093125123e-05
P287,1.355286009295238e-05,-1.2441439681601483e-05,-1.9116827407218056e-05,-2.0837809016466643e-05,-6.814509933890638e-06,-5.410123343746638e-06,9.508008286402466e-06,-1.8162529959695004e-05,-1.2035222363739701e-05,3.30608137715417e-05
P288,2.0789605441576655e-05,8.712064125761959e-06,1.1388726285338003e-05,4.0573282388880474e-05,-1.5987420101473433e-06,-1.8354541548085612e-05,-2.993499779556418e-05,1.1100885155855187e-05,-2.849193022835014e-05,-5.1105787291181134e-05
P289,-9.342900978776686e-06,1.4148900269338313e-05,2.2274641785326134e-05,5.6473018800682e-06,-1.6323882561077117e-06,3.1622315086299964e-06,-8.416580830514784e-06,1.4284216760504444e-05,1.5575538642248086e-05,-1.5046120653483926e-05
P290,-1.3839432234382483e-05,-2.0131758068569995e-05,-3.07085924989233e-05,-2.4110386056325672e-05,2.5678517456221434e-07,-2.371733171558049e-05,4.875157620022391e-06,-6.640318743983658e-06,2.8177159000106373e-05,9.327413280584696e-06
P291,1.1699283510987254e-05,2.299304201432178e-06,8.00530438772835e-06,1.0503448498588942e-05,-3.731957638666904e-05,-1.2856652670354828e-05,-1.9222031920278866e-05,-8.523483533264995e-06,8.371348160367796e-06,2.2807866165301335e-05
P292,-3.295384169313756e-05,3.460660596204249e-05,-6.688434696257262e-05,-1.6350633649823297e-05,-2.7738376328208204e-05,3.103197474812677e-05,-6.197117691369557e-06,-1.5651423289758486e-05,3.0557148295256784e-05,-3.0434306146460695e-05
P293,3.834799811992546e-06,5.274678599208256e-06,-4.308133358677386e-06,1.2994391545982824e-05,-2.0243108926891896e-05,-1.0411008134297807e-05,4.018697010369941e-06,-1.1843069904184534e-05,2.408262474167455e-05,1.5317195903899103e-05
P294,-3.8665845958759434e-05,-3.75819420373938e-05,1.0030694529081664e-05,1.2197690089132172e-05,3.2394644697963026e-05,2.0666341106739122e-07,-2.353316341321141e-05,-9.281706390836485e-06,-1.4265222856895115e-05,-1.8580930851981055e-05
P295,-3.6463610530738846e-06,-3.613052884662274e-06,1.8542670107054616e-05,-1.2668246935145827e-05,-1.5681030573243184e-05,4.441238815162409e-06,-2.3081668288162972e-06,-1.3308826095343568e-05,1.3304114758456e-05,7.786973807246534e-06
P296,2.066036120915507e-06,-4.850391125804036e-06,-4.797123663479103e-06,-2.547517506920884e-05,9.88165888532672e-07,-6.784021238736703e-06,1.234239317028608e-05,3.3940198963086556e-06,1.7046446330031906e-05,-2.004183149998469e-05
P297,1.1360488075634351e-05,7.360836729892713e-06,-2.379043491027949e-05,2.9493559651396505e-05,-1.9697869554898082e-05,-5.530728387930818e-06,-8.538183674232933e-06,-8.303742656544231e-06,-6.4576983201624066e-06,6.785594414541579e-06
P298,-1.920163324459277e-05,-5.881945735927322e-06,-2.6751402309710572e-05,-4.203301078808699e-05,4.6053242800852125e-05,-3.16079535048956e-05,3.756021290353406e-05,-1.9553891692925885e-05,3.2006499237458345e-05,2.9137568032006945e-05
P299,1.8838662067276624e-05,-3.937016709616248e-06,-4.697128570382462e-05,-1.814308137178584e-05,-2.3475524668369963e-05,-1.0696624683472844e-05,1.847330208982383e-05,-1.632010905597796e-05,9.179959792706685e-06,2.535184739419066e-05
P300,9.633857429392021e-07,1.968380997131194e-05,-1.7704881953174018e-06,-4.818559592876547e-05,-2.1191627973233466e-05,1.727536057620114e-05,5.805732559381323e-06,5.075028937302263e-07,1.8761319185934362e-05,-2.231539317546451e-05
P301,-2.040044883064177e-05,-5.2095894049542565e-08,-7.033237139729821e-06,-2.3033379624490204e-05,1.544701620053942e-05,9.579278317533094e-06,1.912149996196222e-05,-2.28519222098752e-05,1.2474305433225969e-05,3.7333649482700575e-05
P302,-1.5402874693400907e-05,1.3826569186024308e-05,2.2846337575430586e-05,-1.3999349176847985e-05,-1.5288780903624987e-05,8.374790414545784e-06,-2.7799354605479104e-05,1.1557658105783368e-05,7.661471305493717e-06,4.963679785293241e-07
P303,-6.307482272987705e-06,2.0320714382758158e-05,-3.952756596710134e-06,-1.995053468644964e-05,9.909324189157076e-07,6.699147845649661e-06,-1.2720262568689366e-05,1.1015518733899167e-05,-7.422502108584729e-06,4.810374098851997e-06
P304,1.665137094268099e-06,-2.3826480988146514e-05,-1.597173930802196e-05,1.0350909724671575e-05,-6.5294539900726586e-06,2.827742720709495e-05,2.5612211954102867e-05,2.1783551227173002e-05,9.062746540442748e-06,-3.289750797681913e-05
P305,-4.896280864957487e-06,1.6491629090598613e-05,-5.385314878075191e-05,6.227791088632467e-06,2.1211243722087363e-05,-4.770451548169376e-06,-2.5962296865658825e-05,-6.198507172329069e-05,-6.049915883819465e-05,-6.247595364927846e-06
P306,-1.0704754716021935e-05,-1.7469277005270763e-05,-1.7466710240221018e-05,-3.0421486141142518e-05,8.600671994682223e-06,1.9012835310834933e-05,3.204992922844628e-05,-4.492809066110315e-06,1.703894183977743e-05,-9.022987380349597e-06
P307,-6.201555925061143e-06,-4.020362078025928e-05,7.287397996233019e-05,-1.1665131519718111e-05,2.6116685445040644e-05,1.529844648056537e-05,3.517132885900087e-05,-2.9766247454111373e-05,5.032834797260265e-07,6.456944201503644e-05
P308,4.2963965907598725e-05,-1.3451027080188234e-05,4.275078495777351e-06,-3.509758626386614e-06,3.0496146765916776e-05,5.542469801851375e-06,3.3801733804285534e-05,-1.5627399867358346e-05,-5.417209787352364e-05,-2.7561843731074755e-05
P309,6.442667696837656e-07,-1.837387549722888e-05,-6.075222327163595e-06,-3.150993565557762e-05,-1.1950664375046452e-06,8.775966750643551e-06,1.671817042150762e-05,-2.023786489513884e-05,3.646998224915432e-06,-1.6523767523554157e-05
P310,5.347164138263258e-06,4.155129884501419e-06,2.8766173815150426e-06,-1.7350128348859185e-05,3.8682118704957275e-07,-1.0882744366475612e-05,1.0353902422773498e-05,9.20047845189031e-06,1.4459398256648232e-05,1.71974921368364e-05
P311,-3.5029519500850113e-07,-5.433515016281927e-06,1.2444469325600753e-05,-1.3803346617199894e-06,-8.801808274239977e-06,1.2752555537369134e-05,1.9349287235178887e-06,-5.163134740667765e-06,5.600571255327141e-06,-3.109754101293751e-05
P312,-9.156518896050875e-06,-1.275748374292415e-05,8.86147874036748e-06,-3.2913693204308908e-06,-4.66835989377753e-06,2.5192526458566898e-06,-1.3263179688548883e-05,-3.17887228131271e-05,-9.332443036571322e-06,7.336406093835519e-06
P313,9.066266153195685e-06,-1.5504870710159957e-05,-7.351786497524176e-06,-1.4238312248988067e-05,-1.1645585386353772e-05,1.8783224974806443e-05,9.195096843189537e-06,7.379051155924777e-06,-1.4242371041041238e-05,2.8800743522305623e-05
P314,-1.630635352223124e-05,-8.522924229614889e-05,1.2405071752257836e-05,-8.472082936061376e-05,9.416753487434277e-06,-2.811930612294823e-05,1.7590353133714598e-05,9.959679023242938e-06,3.1592852797714815e-05,4.9616602313255634e-05
P315,-4.8763979248209275e-06,-4.684403415216025e-06,2.4475687301611984e-05,-1.1648852952037385e-05,9.044802575509242e-06,-6.095075967759442e-06,1.2621089181320952e-05,2.0294722669820787e-05,2.4676635874105925e-05,6.014444411741823e-06
P316,-9.068556212442954e-06,-1.9267860511013225e-05,4.087263232332067e-06,1.733923346365676e-05,-3.264098865416289e-07,-9.018056385583879e-06,-6.063603511545154e-06,-2.8300556466612058e-05,3.109810615723038e-06,2.6972753667306568e-06
P317,-1.5771872757558425e-05,-2.168120155664541e-05,1.0608426691201202e-05,-3.865918562038549e-05,2.495317593196743e-05,1.4594487160797531e-05,2.2919704584644035e-05,1.33253406606708e-06,4.05787053211191e-06,1.5556692248076175e-05
P318,-7.3066157160416294e-06,1.1023320846890972e-05,-2.8428184003641906e-05,1.43946318327118e-05,-2.6801144441945942e-06,-1.0899631198651267e-06,-7.329247691358672e-06,5.4090547272637925e-06,7.636465883533675e-07,8.937777848213316e-06
P319,-4.3528184057086555e-07,7.297083843016687e-05,-5.8694453800657294e-05,-2.9838615738240358e-05,4.006587011285822e-05,1.96497700951548e-05,4.487726588597082e-05,-2.3428670567924898e-05,-1.2825004358966476e-05,4.293506930064326e-05
P320,1.4817350184650026e-05,-6.725647842192558e-06,1.0195255678560632e-05,-3.4478081436839894e-05,-1.028709869295972e-05,-1.6930299069996485e-05,8.85797701632128e-06,-2.609153885855945e-05,9.301247203360834e-06,5.923543333422244e-06
P321,-1.8771627477761482e-06,-1.3448561211101216e-05,1.7935748454341103e-05,1.7358534101077824e-06,3.2115179904505884e-06,4.468745720318814e-06,1.2056763380095554e-05,8.083505838369764e-06,1.0559882941347035e-05,8.024668961205525e-06
P322,-1.2065298039170072e-06,-9.285179555896617e-06,-1.7818960367138093e-05,-2.4479755612199804e-05,6.922291565108563e-06,7.332563070529957e-08,-1.6876733947412265e-06,2.1983407405005452e-05,-1.4915098227906388e-05,3.7509737586367305e-05
P323,-3.864785928810871e-06,1.5421793369594142e-05,-1.5857027223970292e-06,-1.3083019078550204e-05,6.399128816067003e-06,-5.53001884078723e-06,2.341535008150517e-06,6.709196360558652e-06,1.3166604234181572e-05,-1.701090341930505e-05
P324,-1.4293472429706975e-05,4.5787526079999646e-06,1.711717705760903e-05,-1.3201262507633436e-05,1.790761701109592e-05,-1.4145205972977627e-05,5.251976823860034e-08,3.3111949612028174e-06,1.8431719320230727e-05,1.6105300942181476e-06
P325,-1.6768723704564063e-06,1.018049888536809e-05,-3.098846335914768e-05,2.004543566763068e-05,1.0973058700494611e-05,1.085746112778111e-05,1.0600132085112311e-05,3.292209153082568e-05,-4.2547248867074935e-06,3.9322905795639396e-06
P326,2.72535014985819e-07,-2.8240893479825134e-05,3.456857284797122e-06,1.1184377189933933e-05,1.334288541884345e-05,1.4160983129178151e-05,2.3753306797934335e-05,2.032227998084447e-05,5.183462472769466e-06,-3.856100688210545e-05
P327,-7.609997326957132e-06,-4.272075142950781e-05,5.883624395689596e-06,2.1784920990826656e-05,-2.10020734093951e-05,6.851059832353257e-06,4.8553747763666315e-06,-1.2214680980259028e-05,2.2946811862143953e-05,-2.6847734966893534e-05
P328,-2.839254974128496e-05,-3.863949741965194e-06,1.5194468154199167e-05,2.6230754861838433e-05,-1.0854212003842678e-05,2.063652743833572e-05,-2.4212701593431373e-05,1.6075507789479245e-05,7.771621860779183e-06,9.537579659873703e-06
P329,-2.3778264810774127e-05,-7.471010808519712e-06,-1.6511650804529657e-05,3.1730968585988266e-05,1.8103151813694644e-05,-3.960110095209976e-06,3.059249373959117e-06,1.75769507400713e-05,1.6712587190941377e-05,9.902771428065417e-06
P330,-3.83589904540179e-05,-7.260112183429465e-06,2.929270911376661e-05,1.771303660380824e-06,5.135872303324313e-05,2.6156523741821015e-05,-2.7962217005300313e-05,1.0224907952636661e-05,-3.615168695064166e-05,-7.569268911450307e-05
P331,-9.87957000287646e-07,6.058734067145748e-06,-7.3100835879881575e-06,2.1662961358314543e-05,-8.77068491555522e-06,-1.780320738139639e-05,-5.378638880597841e-06,-1.1399441769284339e-05,1.335203351438669e-05,2.2304357849560594e-05
P332,9.26626800639872e-06,-6.491972002033186e-06,-4.8064302182634065e-06,3.77697857611071e-05,9.383744898830947e-06,-3.2843828711388856e-05,-9.209495563056126e-06,1.4014484810593057e-06,2.696279808578816e-06,-5.7824758935257e-05
P333,1.8508743792919813e-05,-9.654333741175049e-06,1.507038112817747e-05,6.213447233712639e-07,-1.1209854683006748e-05,1.1010589246950378e-05,-1.4406064446683894e-05,1.336425370910722e-05,-3.286689049708004e-05,-1.1566976904462371e-05
P334,1.4385591065732605e-05,-3.3811558428394474e-06,-4.0669046913036945e-06,1.8684940459827127e-05,1.613665324017759e-05,-2.7037856555887137e-06,-5.907394044453408e-06,2.394651064606992e-05,-3.376255948674611e-05,-1.2414699904021194e-05
P335,-7.481781611595045e-07,-1.3387171978618858e-05,-5.729594475442179e-06,-1.1266089187836688e-05,-2.639867671615139e-06,1.1284768276152734e-05,5.926397134494192e-06,4.175897340173682e-05,4.659162443785593e-06,9.037503667793604e-09
P336,5.581762842458635e-06,4.674636164837489e-05,-2.6899454239869664e-05,4.552534335687671e-05,6.774231114739732e-06,-1.9863994524316805e-06,-3.2346395421227817e-06,-7.747966041000943e-06,-1.2288002537625764e-05,2.061301682887174e-06
P337,-2.256657661104701e-05,-4.467945194690497e-06,-2.0512729255232247e-05,5.472974295677341e-05,-1.8329611688880625e-05,-2.5869188011160872e-06,-0.00010627871682333985,2.0936127295663638e-05,-7.039086451001006e-05,-4.312080204123476e-06
P338,-9.832251329257302e-07,1.707742521793714e-07,3.876643721725977e-06,1.712945453946479e-05,5.866253910486157e-06,1.0522488280308878e-05,1.5151029810312128e-05,-1.6804807892749156e-05,-2.4713605232032886e-07,1.0285067883524798e-05
P339,-4.751776237466986e-06,2.4553295504161444e-05,-1.477664670695365e-05,5.70684127625447e-06,1.9859039394351605e-05,6.504526844023869e-06,2.4852742638205175e-05,-1.8536733800962797e-05,9.55997195005334e-06,-1.2602488332807472e-05
P340,5.992836379565712e-05,-3.069622704042198e-05,3.150909195698883e-05,2.6225368755065905e-05,-4.04387509476366e-05,-5.1300808694133794e-05,-1.635162629192409e-05,-1.2846471305115437e-05,-2.320259112818931e-05,5.418219855639973e-05
P341,-1.1590182330330646e-05,4.983404735772745e-06,2.7862093887025675e-06,-1.0949895334574926e-05,1.3517577139706902e-05,5.29076775327359e-05,-3.038168182152145e-06,1.7819502983491798e-05,-4.7800680814578294e-05,4.512359915103916e-05
P342,1.1682696104723831e-05,9.96640643925609e-06,3.348908243102765e-05,-7.988500538757015e-06,3.997167464072282e-06,2.1226596004660613e-07,-1.1571913611242799e-05,2.5948085864813933e-05,-1.658431320127789e-05,-6.99199016606256e-07
P343,-2.4073905346548487e-05,2.6331926221634697e-05,-3.4652858557168806e-05,1.7148365739497037e-05,3.446774463836989e-05,3.651998716744853e-05,3.1300570492389605e-05,-4.315112296560689e-05,-1.7822270208836012e-05,5.9343938055886336e-05
P344,-2.86022962566637e-05,-1.3261146561217786e-05,1.2175970814880103e-05,-7.338650401015472e-06,2.3810598865788533e-06,7.258076913063379e-06,2.786979025196914e-06,4.096113270628607e-05,4.283382446078885e-05,-1.9561344952518885e-05
