,0,1,2,3,4,5,6,7,8,9
P116,-1.8278687117082894e-05,-1.6797097371335423e-05,-6.265706660779115e-05,-2.5321263508877936e-05,5.349940068712089e-05,-5.275089812075643e-06,-4.9315886005700743e-05,-2.059944963475266e-05,0.00010054358893918521,-0.00012265267099015336
P117,-1.1940790890173011e-05,-9.678547549869104e-05,4.781306851602864e-06,3.861661143847927e-05,-3.202259988364063e-05,2.0331529529390123e-05,3.664451402589711e-05,-3.418419035800717e-05,-2.7196726765671463e-05,4.033014824640641e-05
P118,-4.1189609909091617e-05,-3.887175906126415e-05,8.243191336371452e-06,-5.847950367584252e-05,7.244269090119371e-05,-2.2788392535683794e-05,-4.447687909057453e-05,-6.54263916589127e-05,-8.560820139299694e-06,7.072426670709996e-05
P119,3.6384213344596746e-05,-1.5243006100530525e-05,-5.023303340774684e-05,3.405144755154292e-05,-6.783891704871276e-05,-8.426825744110855e-06,-7.724477891490325e-05,-6.691144113743323e-05,-6.1970256602004135e-06,-8.802042908512784e-06
P120,8.750969444256546e-05,-3.8405935861787624e-05,5.030266655816186e-05,0.00011675367892540183,-0.00014501404611207396,7.83848305161601e-05,-6.906388243785614e-05,-1.832371852384957e-05,1.9616252731332467e-05,0.00013992118162153505
P121,-2.1787974747785634e-05,3.5765297128629095e-06,3.339155218190981e-05,-1.424820861791777e-05,4.697742940597185e-05,2.620548119549237e-05,-4.2273493993456824e-05,1.0198182526059262e-05,3.329801276938382e-05,9.625327187296808e-06
P122,3.579316055407969e-05,-8.075837077070602e-05,3.463863690622137e-05,-6.104417584140709e-06,1.0331372350764513e-05,-2.964635191455428e-05,5.9906723848679976e-05,6.774468539747381e-05,-5.8109496501304895e-05,-1.1308843397275986e-05
P123,0.00015370075795595895,9.185542772805399e-05,-3.5337238669749414e-05,-2.2892041508493742e-05,-0.00011857025799728166,-5.923360365703116e-06,4.3273766502369745e-06,6.586681288470869e-05,-3.180021390318077e-05,9.833025591681065e-05
P124,6.935927920609288e-05,9.867251836758145e-05,3.4853977338860503e-05,-6.894260223857694e-05,-2.1603904127864837e-05,2.2771850367246226e-05,-1.7400954507079376e-05,-3.790978349987092e-05,9.504224671120099e-05,6.972612334072209e-05
P125,7.636661786644076e-05,5.086144488789619e-05,3.529237011978175e-05,-2.5874195255458886e-06,-6.792006165379227e-05,6.53454563671399e-05,-3.4036873289179995e-05,2.1600923139080026e-06,5.2092750437336514e-05,1.9607090748341e-05
P126,5.497576467599144e-05,4.3872161309381355e-05,0.00010675190080644179,6.796955002735415e-05,-6.569242395866679e-05,1.5829603397214762e-05,6.241491941426543e-06,2.2825989533329597e-05,2.8735368868186215e-05,3.4312070584702382e-06
P127,-4.7917697059383924e-08,5.00848251724635e-06,8.258355996914745e-05,-1.33668174072182e-05,6.028757494689306e-06,8.034645631559059e-05,4.43981820710817e-05,4.1667609738223026e-05,2.0746075339354852e-05,8.774803931439942e-05
P128,-1.6949445414617993e-05,3.812124262161606e-05,5.981301674709257e-05,2.1477532111053785e-05,-2.5141711913441618e-05,4.819254010272065e-05,3.7880245071144486e-05,-3.463107804373058e-05,5.235717429001043e-05,-7.841038256001743e-05
P129,6.479860749617622e-06,4.701973182598125e-05,0.00013523462525607426,-2.261092181993392e-05,7.036484812244451e-05,-1.9073805245586883e-06,-5.026614775761667e-05,5.094296055016328e-05,2.5053126906954487e-05,-5.661396642553853e-05
P130,7.321491159475307e-05,3.51354792929217e-05,6.048916263863232e-05,-1.9632969123416395e-05,-4.577879473818998e-05,-9.278114240374559e-05,0.00010572456949916784,4.4078056765522317e-05,-0.0001271841094265668,1.6984515705474647e-05
P131,4.838142646779609e-05,-4.418341263574908e-05,0.00011318537694566546,6.939386263192689e-05,-5.540775911107212e-05,1.8378188073362323e-05,3.664773923876146e-05,1.3919019362449402e-05,1.790320196838049e-05,5.624806356745303e-05
P132,7.612980005459319e-06,-5.782330495497602e-05,-2.8753126997359746e-05,3.112036295715775e-05,-7.811436691550905e-06,-1.4100352347929876e-05,-2.8136659314882857e-07,1.804795101152971e-05,-3.161600822696722e-06,-8.106485683742203e-05
P133,5.354806144755933e-07,-5.101304877593092e-05,3.4176327661897526e-05,2.6994433304111144e-05,-5.7193613477423896e-05,1.0193402496451454e-05,4.0270005209169703e-05,-7.50674917927535e-05,-4.240020278619338e-05,-2.3694703267872835e-05
P134,2.0282308104122883e-06,-1.4959147753395284e-05,3.412481400352416e-05,-2.8080888808271545e-05,5.8927259041419676e-05,-0.00011699833030709558,2.760311026455374e-05,-2.3521745710562833e-05,2.0910743416798026e-06,-1.6801507612846746e-05
P135,1.446974692498413e-05,-2.4985356900977676e-05,-0.00011159049794436495,7.77153734264754e-06,-1.1870947523905453e-05,-3.661172428668291e-05,6.201546633872882e-06,-3.4763393068188396e-06,4.6021365840426785e-05,-5.255809393993652e-05
P136,2.8681506853761238e-05,-7.869175535752532e-05,3.588196557219379e-05,-2.0430476599077145e-05,-0.00010142827424695477,0.00015051797447488552,-6.130805932037754e-05,-6.708158033086851e-05,-0.00014994570555288008,6.977736335573169e-05
P137,-6.420560234741187e-05,3.159691867390003e-05,-3.846949153110397e-05,6.541497589704088e-05,-5.174149437687462e-05,7.243373325947983e-05,3.9180379740607436e-05,-3.001117834623441e-05,1.880888756799321e-05,9.174238562264728e-06
P138,-2.2362843980609955e-05,-6.513915322832703e-05,1.5013420101026367e-06,3.276345411438661e-05,-3.1746867834407666e-05,8.617871637019332e-06,3.020633371235426e-05,-3.844496119120031e-05,-5.944798347074973e-05,1.0527077376235257e-05
P139,-8.358861213035584e-05,-5.975023325922066e-05,-1.7604045850520486e-06,1.3564695197543827e-05,2.88143768502171e-05,7.018886771787856e-05,-4.131458444191433e-05,-5.874736944707021e-05,2.5641424733556344e-07,-5.8702318812921465e-05
P140,-6.610460470577503e-05,-9.206497605549423e-05,2.3815789280655104e-06,-8.197691912480154e-07,7.944617074660994e-05,-2.157223556041891e-05,2.610482999401676e-05,-1.6218528198473376e-05,3.155250735113464e-05,-8.536673533288917e-05
P141,5.239162024209872e-05,2.3134390058951893e-05,-5.3793450744610586e-05,6.710821561127338e-06,-4.865006529973081e-05,-9.621700284198967e-05,-1.2200261936554449e-05,-5.024875250670682e-05,-1.904689176101073e-05,3.30133657281191e-05
P142,-4.252305536471979e-05,-3.0238764314976033e-05,-8.323878239600369e-06,-1.7347009207155026e-05,4.6934074903318135e-05,5.4019910401352164e-05,-3.0440006657053015e-05,-8.204672441745019e-06,5.048922389083526e-05,3.615935045733736e-05
P143,-4.95638957657453e-06,-5.4589372426155957e-05,-3.90144746725185e-05,-1.7013473363242018e-05,-2.803714470190396e-05,5.764504579146247e-05,1.956467113448058e-05,-3.585813437960352e-05,-1.1153862594248058e-05,7.445423646446859e-05
P144,1.1769922022112755e-05,-5.8419626879924365e-05,-1.2163777812885645e-05,4.581970822907771e-05,-1.3754127376462179e-05,-4.506108415266107e-05,-3.8681576179735045e-05,-2.2660550087145407e-05,-1.0352810549121893e-05,-1.9808257628998597e-06
P145,1.3232478802496957e-05,-1.5512466353309997e-05,3.542515840244498e-05,-1.351110612579122e-05,5.9666390612792e-06,-1.0949697921262998e-05,-3.251024326112752e-05,-2.3690685124296094e-05,-2.0523538984216572e-05,3.726911315530254e-05
P146,-2.18645413039174e-05,-4.914394875024284e-05,4.687423597507447e-05,-3.63562202364792e-05,2.1346798166778543e-05,1.2908823071543923e-05,5.898714737305943e-05,-1.5056835895425197e-05,-5.3502465509832915e-05,-7.292030620362051e-05
P147,-2.0702040312512056e-05,6.126802820847371e-05,-2.1794569781465175e-05,6.5983128713698914e-06,-3.38657654412192e-05,-9.043541221352269e-06,-1.689134522691628e-07,-4.8043159925206975e-05,-4.449330560236638e-05,0.00010083535219496906
P148,2.110579492180676e-05,0.00011572055072693968,5.47267918387306e-06,-6.815902294917808e-05,-3.150935379962749e-05,1.3393172311180514e-06,4.2440350390045246e-05,-4.0091316331870765e-05,-1.9504138723504955e-05,-6.536555810429486e-05
P149,-1.7041990552055936e-05,-6.164600308965879e-05,4.886846349563432e-05,-0.00015328723659343256,9.826316150614994e-05,0.00013673682071695722,-4.203691670853272e-05,5.3926110798590936e-05,-6.246449665801694e-05,9.365638232645923e-05
P150,-1.578462011914139e-05,4.014088982442934e-05,-4.290111879553561e-05,-5.1895095627712065e-05,6.926552984089056e-06,6.058873340282012e-05,1.7183739205718163e-05,-6.888777258884458e-06,3.9180280672057415e-05,-3.082091796442323e-07
P151,5.981056421462509e-06,-5.5165543416647e-07,3.358613001995525e-05,2.700776700599117e-05,9.234735483342957e-06,-7.873103048464201e-05,2.506851526012238e-05,-3.600357349443353e-05,4.872871812300816e-05,5.466274542374459e-06
P152,1.870377099580378e-05,-5.174773446283798e-05,-5.449529644823217e-05,-2.9023295903246333e-05,-1.9290409905260708e-05,-1.6628480745519217e-05,6.607261440957262e-06,-1.2098278235885603e-05,-7.916437182803652e-05,-4.1330334887226056e-05
P153,4.2453536963633735e-05,4.976585717496491e-06,-4.7176382802530895e-06,2.2333545593893663e-05,-1.1296894029014064e-05,7.480423977056401e-06,-2.1849730879506006e-05,7.282422358902748e-05,2.5309564570341267e-05,-2.6955619961720438e-05
P154,3.5267579912143764e-05,-3.780589406656787e-05,3.8970026311385946e-05,4.7387418528149934e-05,-2.8553469217844872e-05,-1.31232783905132e-06,-5.084932216555221e-05,2.6439989173209118e-05,-3.75119824457986e-05,2.4498787784248772e-05
P155,-8.505651454679061e-07,1.935225138066307e-05,-0.00010942458774352432,6.730539674792502e-05,-1.3910686231055278e-05,1.3664616037743424e-06,-4.658060970044861e-05,6.396827124572528e-05,6.82329746149945e-05,4.774442697667993e-05
P156,6.539618244267784e-05,2.3910893152037172e-05,-4.378059247858116e-06,-1.632011328860398e-05,-8.165283833704885e-06,-3.703924114127101e-06,-5.4949973329472676e-05,9.044285352736254e-05,-4.478816649737256e-05,-1.5307068025114083e-05
P157,3.0807962576600775e-05,-6.355027571569604e-05,-7.398022918087195e-05,-3.331596476469946e-05,1.1545244223056667e-07,-3.2838124741650914e-05,-7.911272547272497e-06,-6.01888452763104e-05,6.193889571853785e-05,-1.5240278062938002e-05
P158,-7.689863309569018e-05,-3.0804381265207934e-05,0.0001190419946390537,0.000145122365911049,2.8864509201072773e-05,3.753440812229473e-05,-0.00010334320049982236,-6.94102433134499e-06,6.842711493356465e-05,5.026199280178753e-05
P159,1.625615629377835e-05,-1.2001157618529322e-05,1.421819658914956e-05,6.219101631616507e-05,-6.516991262513119e-05,4.2467629754797814e-05,1.979503443579663e-05,3.573348056536401e-05,-3.778113935852317e-05,-6.359348433578808e-06
P160,-1.2925843997786159e-05,8.227533337980177e-05,-1.0379923050477012e-05,5.894234476907286e-06,-2.4043964452664067e-05,-2.8920662823415932e-06,3.813239713381647e-05,-1.757740753959968e-05,1.7265193726060833e-05,7.409740013823631e-05
P161,4.571296724392802e-05,9.44042101171604e-06,2.1685627258321476e-05,-1.316263306905003e-05,-4.390063973662341e-05,-2.217843029994745e-05,-6.279216641776964e-05,-8.074550995481721e-05,-2.504464607752492e-05,-6.55944836003279e-05
P162,0.0001244614996158272,-3.0316637249704244e-05,-7.333132428250541e-05,2.4208721447786016e-05,-0.0001226447708580613,1.7846443576507304e-05,-5.835403027545558e-05,-2.071786448858484e-06,-2.7524244937272412e-06,-4.900815110723605e-06
P163,-7.34173346224852e-06,6.777311728376769e-05,4.419919640405792e-05,2.2758184880979342e-05,4.132050075318465e-06,-2.833362480941879e-05,3.8465539084516723e-05,6.523446791074482e-05,-4.5326317826799e-05,1.4631312736588446e-05
P164,2.4269204110773795e-05,1.7530138900678695e-05,-6.48486267584218e-06,2.6028747870775713e-05,-3.911695783717639e-05,-1.1951383153524595e-05,-0.0001013656957969131,-4.787040265375256e-05,-2.176110686891511e-05,-4.846347725841905e-05
P165,5.439692418017332e-05,9.814390875754857e-05,-0.0001543370650083141,-2.817469205063268e-06,-2.144185408599949e-05,-0.00010006086096322944,-5.2031973129798006e-05,2.638445616198618e-05,4.332649765481232e-05,4.3000564791215554e-05
P166,-3.464402796046068e-05,8.591012851794869e-05,-0.00011475605174232455,-3.703176180011331e-05,3.701170605287501e-05,-9.433012123295087e-06,-1.222558455394999e-05,7.129586945755877e-05,-3.1441793118156544e-05,-3.0318156421429774e-05
P167,1.2025447713827526e-05,-1.2483946249733065e-05,1.0749420028335031e-05,1.4224282043004584e-05,3.3993417890167306e-05,-2.3736465099302067e-05,4.0568920025838874e-05,7.573470690708673e-05,5.875231645594806e-05,-6.073430780640778e-05
P168,2.1522589362650644e-05,-2.9816835976954545e-05,3.6905164039621784e-05,-6.386466152044504e-05,1.6312689990800704e-05,1.4483756850657047e-05,-6.8183227459727574e-06,-1.5020865873009931e-05,-4.152695994014198e-05,3.345104170568909e-05
P169,4.9622002272166e-06,-2.8563644046928315e-05,-6.199261726966623e-05,9.724558159383313e-06,-3.372114913643021e-05,1.3507596276357992e-05,-3.960609486505437e-05,-1.065843973876903e-05,-5.744245259263264e-05,3.3453940383500555e-05
P170,6.289913335907546e-05,7.62237190616178e-06,5.5349845886945885e-05,-7.218101429367317e-06,-5.1246439269826694e-05,1.7698485062284195e-05,1.607612647290058e-05,2.329952081747775e-06,-1.8108500041018327e-05,0.00010592088315135476
P171,5.2805124497465675e-05,3.082553089265097e-05,8.139558799880411e-05,-1.2787121997887268e-05,-2.9831469942413237e-05,-4.390089939271258e-06,-2.9348510494602974e-06,-6.356382101551251e-06,-2.000940905150998e-05,-6.0383938775952755e-06
P172,1.5947560059524028e-05,-8.729695695002763e-06,9.43850708665225e-06,-2.0792575259818893e-05,-5.34806522707338e-06,-1.8747071528897336e-05,-2.131632514622956e-05,-4.866626738026739e-05,-5.3078508834767096e-06,-3.39185138314202e-05
P173,2.0088352623784042e-05,4.2818077982721e-05,-7.64802437281868e-05,2.1854976720850003e-05,-6.370775701008448e-05,-3.9382819166178164e-05,2.3462232754829e-05,7.94445764952436e-07,-6.450397520108009e-05,3.5409610217048325e-05
P174,-1.637729638887756e-05,-3.400974835928599e-05,-3.011750094209821e-05,7.072532092124249e-05,3.079014968204383e-05,-2.251415521989722e-05,-6.470927407668564e-05,7.88310905815064e-05,1.2177459956112845e-05,-2.8771427935375025e-05
P175,-1.8748224098790595e-05,-2.2367236941108577e-05,1.4094041488738312e-06,3.0624455299708454e-06,-4.655047126380166e-06,4.538117087195519e-06,8.766060584318664e-05,1.2469990245708544e-05,-1.9684723419949443e-05,1.0822548115920584e-05
P176,-3.50085238137619e-05,-1.3533335595296162e-05,-1.3819698962099121e-05,-2.3943577379646058e-05,5.9227575721424765e-05,-3.53983968673882e-05,4.697337830878627e-06,1.7651483187093673e-05,-2.3938530815021536e-05,8.572826770618207e-05
P177,-5.894902891184772e-06,-2.144393700006359e-05,2.984679680498271e-05,-1.140352233973494e-06,-3.2178348390284398e-06,2.3946798738522538e-05,-5.205554596508354e-06,-6.37300681702764e-05,5.954400749892761e-05,-8.304641001849965e-05
P178,3.401057830316242e-05,-3.449522241921689e-05,-1.6738600040805646e-05,6.048119808422549e-06,1.0890282580931256e-05,1.5962507003540287e-05,1.809161579613373e-06,0.00010191386801451283,8.324709605009393e-06,-3.1385111808406912e-06
P179,6.409209885121798e-05,2.9983886083221473e-05,5.1717980016592786e-05,-3.945316978355446e-06,-6.189611764249349e-05,7.590499226729731e-05,-8.101884550012323e-05,-8.700686666127545e-06,-4.162722212945743e-06,-3.9800303884491e-05
P180,-5.8647319306201484e-05,1.7464961063628224e-05,-6.898456273660971e-06,-1.7353960754731314e-05,2.9361676892178043e-05,-3.5084449293256575e-05,6.373273979258542e-05,-5.658674176666108e-05,3.0691337084274347e-06,-3.4587046287251165e-05
P181,-1.3722686836292568e-05,-7.20607271271225e-05,-4.229378541013352e-05,5.76446305596591e-05,-3.227821105232596e-05,8.841810527012708e-05,-7.417421753416233e-05,5.689318640901336e-05,-7.012258048803952e-05,9.008855033629584e-07
P182,-7.096504051821127e-05,7.11803180350795e-05,-0.0001476502956397768,-9.22620685074602e-05,7.656363475037637e-05,-7.406875791927383e-05,-5.855156678174871e-05,-7.544319513360471e-05,-2.0297403878395204e-05,-4.1099342079354156e-05
P183,-5.442058647965858e-05,-6.548816695795359e-05,2.1758096196094253e-05,4.587596269785624e-06,3.920330527349726e-05,-2.3736474663841548e-05,-5.832267804204913e-05,-8.550833261591981e-05,-3.2872572643415305e-05,-5.523180106025197e-05
P184,0.00014611665317415534,1.52575619741524e-05,7.087861155891106e-05,1.7140469697029658e-05,-3.712945353550028e-05,-6.718525366575419e-05,4.835954550743175e-05,0.00010628916749244859,7.583297866690713e-05,3.3651173666166436e-05
P185,2.8483045901784264e-05,5.1092084975844264e-05,-1.765993863353738e-05,2.4830661508132117e-05,-6.171480127967026e-05,8.907168713413131e-05,-1.4879584168015804e-05,-3.862439045294961e-05,0.00015453545760812123,3.062157184983851e-05
P186,-1.3163265645809233e-05,-5.0654306894482286e-05,9.27190039081763e-05,0.00012509032008920559,-7.294190944935348e-05,0.00010901461302671419,2.6340726033706376e-06,-1.8902604529396488e-06,4.227585946231906e-05,8.120815318812034e-06
P187,-3.144774441890454e-05,9.612029493564979e-05,-9.300487015386264e-05,-5.396799964175591e-05,2.073014895343471e-05,-1.923337890029353e-05,-9.882870188809801e-06,-1.6235697735331178e-06,-2.863308959492818e-05,-4.053969963523814e-05
P188,-2.7319565405730523e-05,4.0115728161557165e-05,-9.560910844541603e-05,6.96921375355499e-05,-8.631528693315953e-06,5.662180408835685e-05,1.7966185184581113e-05,0.0001360050877592424,4.936651759511381e-05,-7.472655783509739e-05
P189,-1.1097130904602105e-05,-4.8275752374821266e-05,1.0641963738787378e-05,1.550307624148973e-05,3.2358408937874575e-05,-3.389489910155278e-05,-7.665809603747621e-05,-2.33769206041453e-05,-9.577507770166171e-06,2.570871101475868e-05
P190,-1.808884501226446e-05,6.648839611367568e-06,3.234468728131271e-05,-2.7824328718867308e-05,-2.4183488327579432e-05,8.273232757809949e-05,7.269551043234722e-05,1.1896216076855148e-05,-6.053986304173191e-05,8.397377853679172e-05
P191,-6.829110385402331e-05,0.00014468805221962383,-1.6128731326442566e-05,-8.787826568155879e-05,7.293897543737479e-05,5.267986419549113e-06,6.0114384553903695e-05,2.584669490100647e-05,3.2045973821842252e-06,8.051482445453461e-06
P192,3.722256918753993e-05,-2.0606066534552877e-05,7.642702958896995e-05,1.2554590983957208e-05,7.192057674496738e-07,-1.8825781299265827e-05,-7.31759016447211e-05,-4.8237748104639454e-05,4.8670491523392524e-05,-2.907577398770055e-05
P193,-1.5178064832475566e-05,-6.219496517270457e-05,-1.0868599392796063e-05,3.194034822197409e-05,3.183482218365851e-05,-7.692312027950685e-05,1.8448980536210288e-06,-8.963723637364293e-07,-5.8475479173326125e-06,-7.55516144090457e-05
P194,4.9037867760373145e-05,-5.2590254505634594e-05,-6.308671522106224e-05,-5.132130919352322e-06,-3.180842203508866e-05,-1.5108774526843057e-05,-6.392607958129138e-05,-4.0031731459788406e-05,1.2351450298204612e-05,-5.4350888604053824e-05
P195,-2.4898191958393386e-05,-4.3489413799654986e-05,2.0658246374965572e-05,-2.9563292167605025e-05,3.818869475938867e-05,6.926257284196099e-06,-2.279656325518127e-05,-1.4458733101665924e-05,-4.369488768488929e-05,-3.00213827257454e-05
P196,4.931804956622397e-05,-4.27066140594528e-05,5.4351255442021277e-05,-5.5403725519335024e-05,-4.709964184686395e-06,7.097613060865404e-05,-2.1994352056291027e-05,4.466768323327722e-05,-6.0714610238122744e-05,1.0648269375579484e-06
P197,6.0555781798032025e-05,-4.589335417457094e-05,5.457210046694457e-05,-3.311477144472136e-06,-4.522561496563167e-05,4.3242787740322385e-05,5.034717028188631e-05,1.1452675093565588e-05,1.9673826925734267e-05,5.595918395084997e-05
P198,-3.841004087638995e-05,0.00010990905520878768,1.0035251032545264e-05,2.0691362161978123e-05,2.1578907856508248e-05,1.8535563923449683e-06,-8.85848512001844e-05,7.96209046632088e-06,2.828850615657413e-06,-1.3061844538693742e-05
P199,1.0844541233580827e-05,3.1512111297628265e-06,-5.3211302873096885e-05,-3.551864794189416e-05,-5.277252148838847e-06,-2.2471626871337427e-05,-2.4732429378183582e-05,-5.075993929055814e-05,-2.0948872217897534e-07,-4.436735334494872e-05
P200,-3.940709529780262e-05,-2.4299056890977585e-05,1.0342500080691474e-05,2.73613372976096e-05,1.87019725568921e-05,2.0998312168253857e-05,-8.359188833234133e-05,-1.0004898732054145e-05,-4.168030184920871e-05,-1.5696117012111358e-06
P201,7.305498212317567e-05,6.4259835081154505e-06,1.8786119565615024e-05,2.916832177997722e-05,1.0660609285123232e-06,-9.431272079378364e-05,-1.878458711141069e-05,6.600412219535338e-05,2.208842839824957e-05,-3.7793414871097975e-05
P202,6.123409624256629e-05,-2.947488910792946e-05,-0.00010070011252756236,-2.0188335791296655e-05,-6.730224952580365e-05,3.414057325861223e-05,-7.791541556951263e-05,-3.1063633744998764e-06,-6.570069476823722e-05,3.263968328216445e-05
P203,-6.711913665564083e-05,-5.343291355764247e-05,-0.00011574795317342889,-1.8477904351567407e-05,7.207465607076639e-05,-2.066319156601758e-05,-3.643105949374171e-05,7.493443029789977e-05,-0.00011243082591343915,-4.5704468343853704e-05
P204,-4.134276960709223e-05,-5.427428011065883e-05,-4.1999623678388043e-05,-5.2649897900800685e-05,2.3045266051399844e-05,4.477883732993855e-05,6.599823893984843e-05,4.999107583632256e-05,-0.00012692384529629534,2.294259788708559e-05
P205,-4.8435038000003636e-05,1.154711793422249e-05,-0.0001258739277457681,-0.00010379725368076138,6.930047322739781e-05,6.678790347796129e-05,1.9457581766734464e-05,7.116538698581339e-05,-2.2440181559255134e-05,6.532743123780518e-05
P206,-7.438888672359895e-07,-2.2059412541742358e-05,-7.828440570879541e-05,-4.304524719275131e-05,-9.612986781497648e-06,3.389481575098545e-05,1.8074808198091435e-05,2.3685810221158246e-06,-2.9950484638872812e-05,-4.973505203894779e-06
P207,-4.2763475521712634e-05,-2.2863652112278376e-05,2.3270823348137647e-07,-1.241343007953987e-06,6.221059850036563e-05,-7.692188742611716e-05,3.4989081006612036e-05,-6.288440156253586e-06,2.0735132642865466e-06,2.7842488759336506e-05
P208,-2.1918408619652982e-05,-0.00010107064100647162,2.5964271298319595e-05,8.172422528943644e-05,1.3163344059170107e-05,-8.537568932068858e-06,3.6093955160815955e-06,2.3294641835426913e-05,2.7149946455652533e-05,-1.7568020085872295e-05
P209,8.301215237978624e-05,-5.103953152006354e-05,-3.0116937364759117e-05,-9.531816064249632e-05,0.00010572220170311682,-4.0563677837656634e-05,-0.00013793404247697868,9.404850169418945e-05,6.218966868429265e-05,3.055756745354575e-05
P210,-3.759144788906092e-05,2.0572513083039548e-05,-2.3773888403329137e-05,-6.440905582762602e-05,8.779132483897542e-06,0.00013249346152080727,7.891920892522304e-05,-5.837410864671568e-06,8.1922399871055e-05,-3.4607203953830816e-05
P211,-1.9029677377116472e-05,6.454129904813022e-05,-5.853259825049366e-05,-2.9700779031242852e-05,-1.90948328659072e-05,8.669546868049298e-05,-1.295554008571122e-06,5.316523926829093e-05,-5.236162234528827e-05,-1.8032438977115267e-05
P212,3.2221326827452934e-05,-8.752956628143129e-06,9.854902366008915e-05,4.996403999548305e-05,-7.690466334757222e-05,-6.848872199932774e-06,6.542204737226831e-05,-3.926507352364e-05,-4.4119751301124844e-05,7.861357927162638e-05
P213,5.7286922535784886e-05,-1.64121592150044e-05,7.321225874647262e-05,-1.955386752965473e-05,4.066241026332972e-05,-4.7937162600178614e-05,-3.890704157073722e-05,7.78268701899388e-05,-2.7024889817146023e-05,4.57585796660525e-05
P214,0.00010903137382280506,-5.761194845383256e-05,0.00011042970479802246,1.726120712685058e-05,-0.00010567834219442004,5.9975570490987656e-05,2.7150765396595153e-06,-3.263108669218119e-05,-9.403354510877093e-06,5.5331516692080495e-05
P215,3.698342354500287e-05,-7.409685773183614e-05,0.0001067549238199148,3.1255190292468846e-05,-1.474272869465311e-05,-5.602850295513854e-05,3.069370278335911e-05,-8.598970788579411e-05,6.38445675033507e-05,1.8996543444666254e-05
P216,-2.5946601822021687e-06,-3.285354812604738e-05,-1.2764429142547848e-05,-1.0935633825480493e-05,2.896037321011187e-05,-3.249954264157367e-05,-2.365261359277694e-05,5.59253221496395e-06,-2.2114022260050084e-05,-2.4099201633747392e-05
P217,-3.781820913437411e-05,-1.453092784085776e-05,-5.723374453578899e-05,1.2193543319852403e-05,-2.2368194460171964e-06,-4.117817256961247e-05,2.0309370455184146e-05,-9.444212853278828e-05,4.66467907239798e-05,-4.21762064393535e-05
P218,6.551644569983799e-05,-4.657470342917403e-05,5.5302407889830114e-05,9.505207460008304e-06,-6.2109691207701614e-06,-2.3830117492568484e-06,-6.833129917667674e-05,2.1432887376837857e-05,1.5388652195153212e-05,6.542008287928261e-05
P219,5.241969023664708e-06,-3.9464930099626346e-05,-2.2305723110528078e-05,2.061701437604431e-06,2.0127692032925748e-05,-2.3875779407607055e-05,-2.9159954714565606e-05,9.9806076222053e-06,4.065104491426073e-06,-5.113338483405969e-05
P220,-1.762773355333796e-05,-3.0627969316885956e-05,-3.2139103852524276e-05,8.803589492704586e-06,-1.1689664257162787e-05,0.00011726998886951636,-2.9922710900601992e-05,2.2388407639923908e-05,4.149352457648607e-05,-5.599569460625777e-05
P221,2.9523291923809827e-05,-3.624569898308199e-05,7.311891684439647e-05,5.237243044190626e-06,-2.3494435462351713e-05,5.36909352459509e-05,6.373498576439846e-05,5.1083329533749625e-05,-1.5845263130755257e-05,4.413014008171227e-05
P222,1.0681449955673647e-05,-4.9507586250448644e-05,-2.9819253885263663e-05,2.3844530563595957e-06,2.5142002556084384e-06,5.46387520474821e-05,-9.060492971691087e-05,2.855784073250295e-06,2.7952429675493894e-05,-1.757313448170423e-05
P223,2.9580752287892975e-06,-2.1275612809732608e-05,3.114510393498508e-05,-1.7710478751602372e-05,1.1262513831783276e-05,7.269598151867949e-06,-2.78497572369829e-05,-2.419118288619058e-05,-9.871497124939142e-06,-1.0977343607074454e-05
P224,-0.00010981694206409556,-4.419479598082184e-05,-0.00018765783500718203,8.812699531973766e-05,5.921004480093778e-05,-4.421599504534019e-05,-4.323506489592216e-05,5.327483764569919e-05,2.123678103674526e-05,-3.597767990250564e-05
P225,9.088551821260539e-05,6.2766563071485395e-06,-1.1880984382525717e-05,-5.517575475700535e-05,-7.846217401807909e-05,-2.158814253876932e-06,9.84231528325958e-05,-1.08794494235241e-05,-2.8514753061129397e-05,0.00012061049098514959
P226,-9.493816394856233e-05,4.976333872364004e-05,6.677155637225033e-05,4.8610809981097965e-05,9.97782526634015e-05,-6.92669632966535e-05,-2.3196388308052013e-05,4.721464606747411e-05,-2.049766521205164e-05,2.1217627595017015e-05
P227,3.8589345648352286e-05,-1.5122863877831258e-05,-0.0001265289955346316,-1.3319393764605475e-05,-4.248745280381605e-05,-5.0504096770430905e-06,-4.397026183277134e-05,-2.5467593663968183e-05,1.2331927826680043e-05,1.8231294246694978e-05
P228,-2.5911818154756606e-05,6.705501067301618e-05,0.00010214435589380073,-1.5444794180183297e-06,2.014622114227156e-05,4.6273223451319834e-05,7.777000796871446e-05,3.7231366040195966e-05,4.31497569737965e-05,3.4183764893271776e-05
P229,-8.054940242453734e-06,-8.56529026995118e-06,4.392423737300979e-05,-3.05249006729456e-05,8.617606851673253e-05,-3.068174580306846e-05,-4.195604592269111e-05,9.942177356960869e-05,-6.28504361144392e-05,-3.184506976456027e-05
P230,-3.826010228610496e-05,1.1809742457876858e-05,-9.957998979747773e-06,-1.7249736923608504e-05,3.168167491537921e-05,-3.054540712874379e-05,3.8593410902376104e-05,-2.8710330538160578e-05,1.2521922925404216e-05,-6.947468396282638e-05
