,0,1,2,3,4,5,6,7,8,9
P212,-6.302806659842914e-06,-5.712480347052338e-07,-1.0873306839523193e-07,1.297982836954059e-06,-6.279371538082051e-06,-3.1823389834769876e-06,-2.424081542826205e-06,6.4300446697447855e-06,3.761324102270866e-06,-2.9961287486099278e-06
P213,2.252066239811743e-06,-9.248474996951226e-06,1.0406486394511929e-05,-8.33409842486562e-06,-4.219568845288441e-06,4.247018570114822e-06,-6.0013581562963405e-06,-1.8636086516588912e-06,-4.8419049706426975e-06,6.1779225765711335e-06
P214,-4.775535223632271e-06,2.160706819316204e-06,4.043572094256315e-07,-3.0680404191524594e-06,4.967551268571734e-06,-8.167728185464135e-06,-5.3780569124117425e-06,7.66315879921606e-06,5.425881136954724e-06,8.085284262441292e-06
P215,-8.544102220249289e-07,1.9502098356955248e-06,-3.3122182363337063e-06,2.4500555889002146e-06,-3.4143859923464076e-06,-2.337149777307244e-06,1.8048693188483502e-06,-1.2310173514241142e-06,3.885423243854698e-06,-4.97831956477226e-07
P216,-4.4400321206641995e-06,-2.82836190822452e-06,-2.260122258593137e-06,5.351592798965958e-06,2.7009861022237326e-06,-1.5939895883800817e-07,-1.0546250802678813e-06,-1.705361519319021e-06,1.3285782679219212e-06,-5.417183840211086e-06
P217,-8.338276576430084e-07,-1.3083637536741766e-06,3.6488141109139666e-06,1.7418350229778286e-06,3.920971788237476e-06,2.567053211633563e-06,-2.3666144550723374e-06,-2.0909878193676334e-07,2.6307790605182386e-06,2.6851968609337964e-06
P218,-7.767643341580542e-06,-3.911900304909342e-06,-2.874256402809832e-06,-1.1933640636444497e-05,5.617800379073535e-06,-6.344347608656681e-06,2.5645615970445144e-06,5.914772434883886e-06,-9.509890460806213e-06,1.3147234610967184e-05
P219,9.406630922504919e-08,4.092437154064766e-06,2.5777849822431875e-06,-1.0561304197899152e-06,-2.150205272007994e-06,-5.520183695668365e-06,5.884747922999737e-07,1.487134177968181e-06,-4.454978079203981e-06,-9.903638257576365e-07
P220,-2.394405105195255e-06,5.904296951290532e-07,-4.282497302536266e-06,-5.017543717012883e-06,-3.1521695635742e-06,-6.637394039433282e-06,8.88613926334895e-07,2.0455112690370876e-06,-2.0170376662141058e-06,2.1684545179629364e-06
P221,4.976661624217867e-06,-6.344573953914051e-06,-3.0852632508445734e-06,-8.890405605147103e-06,-6.056500656765392e-07,1.5233631331528798e-06,-3.9435709083704504e-06,2.7984177761785277e-06,-2.333804841649686e-06,8.034117401638674e-07
P222,2.1318294815737634e-06,-1.6929029438519005e-06,-2.7108830381035822e-06,5.820011488882188e-06,-2.939262034244814e-06,2.464620733174099e-06,2.43626459101769e-06,1.7776455358146308e-06,3.0362034887698773e-06,-4.201657336838264e-06
P223,7.160901328743642e-07,1.1247459734487549e-06,-4.911572333725952e-06,-5.157356105852317e-06,-1.5141718560077633e-06,2.673793660630075e-07,-1.362339298997242e-06,4.231740920192779e-06,-2.143271759099893e-06,-6.090602658118414e-06
P224,2.9280391150789903e-06,5.662985181949937e-07,7.84351319994852e-06,1.3803140871588866e-06,-6.829178455133563e-07,9.452276512820769e-06,1.2910413270007933e-06,-9.272014790468538e-07,-4.379488758429664e-06,-3.229609215699852e-06
P225,-1.1819245204078294e-05,-2.860333779592815e-07,-1.2788323582397978e-06,-8.475708172063284e-08,1.865477750630435e-06,1.6574920884311617e-06,-9.105629124093345e-06,-1.9573247971996947e-06,3.988548402643951e-06,-1.1903103136176585e-05
P226,6.501261380008301e-06,-2.983626885461559e-06,5.383695076574801e-06,2.3901637137315455e-06,-6.73302400346529e-06,7.091802151543624e-06,1.8696700556881723e-06,-4.70574309471243e-06,-2.7241869668382344e-07,-4.0175404977680013e-07
P227,-1.4362070874517378e-07,5.951269139600713e-07,3.677405823310177e-06,1.1778056973386452e-06,-3.213338124573111e-06,1.8562948026308514e-06,-1.1870584497928444e-06,8.211812588716492e-06,4.2466852085241025e-06,1.9050639569613255e-06
P228,-1.7349667403636621e-06,-1.366172898528345e-05,3.3693878357754048e-06,4.0781175209385345e-06,-1.318812373097693e-05,8.031928549409053e-07,-6.084907364923707e-06,2.6388274336194063e-06,1.0638378706540616e-05,2.2725750058783553e-06
P229,-2.7251829131163738e-06,-3.0347554785738087e-06,2.6835702681626762e-06,-3.016597273869685e-06,-3.260136199989891e-06,4.85162545296657e-06,-7.389387987718566e-06,2.4031152678199325e-06,3.717234378658224e-06,-4.659340515056213e-06
P230,-1.1671106203658278e-06,-6.295904691964131e-06,-1.675271501950994e-06,3.045849324674523e-06,-1.1400080336915132e-05,-3.353701684479936e-07,-2.3269116972308166e-06,-4.546976292455462e-07,4.826152926228305e-06,-5.809614871969947e-06
P231,-8.970797245227169e-06,5.008238174160004e-06,-7.334916939137691e-07,-1.7062849903470498e-06,-7.0538992175820975e-06,-2.179564587288319e-06,7.281921555890559e-06,-1.0473493393894085e-05,1.4214971759310521e-06,8.924404229178177e-06
P232,-2.748550876876528e-06,-2.003107077786756e-06,-5.518568630857336e-06,5.115021518775837e-06,1.9621956499581952e-07,-5.332400457542705e-06,-8.237279294965759e-08,1.453795134529985e-06,6.9025152671264205e-06,1.1354561477941601e-06
P233,-2.8039799450065833e-06,-4.666162781809881e-06,6.007828805883338e-07,-9.338070273751564e-07,4.474807492546839e-06,-3.892242527165854e-06,-7.982703629401833e-06,-3.003302757784229e-06,3.6598757818713263e-06,1.2932291031833945e-06
P234,4.786774314244885e-06,-3.504379425195485e-06,-3.0800494087973433e-06,-2.614510071960918e-06,1.3219335855116962e-06,5.90038899352807e-07,-4.731722683214059e-06,-9.369754648256941e-07,1.8110525362498731e-06,-2.831525284255099e-06
P235,-4.754430975383726e-06,9.511840043125309e-07,-1.6875934639945804e-06,-1.6043793745768855e-06,2.058817365374209e-06,-1.0626705590169858e-05,-2.2667977440046522e-06,-5.473585248209364e-06,1.5229408120657887e-06,5.712537767909849e-06
P236,-1.7573072180162664e-05,-1.0561666967796824e-07,3.5663945505921618e-06,-3.692242802651104e-06,1.2039290380005968e-05,-8.652772433444841e-06,5.251002620780825e-06,-7.246180723892258e-06,-1.3089167073262434e-05,1.3248989614328464e-05
P237,4.0169663224158545e-06,4.640640210274046e-06,-4.470882408422579e-06,-9.985792125045577e-07,4.311651105185155e-06,8.537877543280639e-07,5.143018083304427e-06,-2.8945372150743144e-06,9.91993598619767e-07,5.4451114401124e-06
P238,-1.8959986617477101e-06,-6.567078695697657e-06,1.649939136550262e-07,-1.8381023906873374e-06,-9.530055306995907e-06,-7.041055262296694e-06,-1.2575294012722284e-06,-3.5640767662282382e-06,3.384440829491827e-06,7.771067411255727e-06
P239,6.362982352304256e-06,6.794541484488043e-06,-1.3401153396776797e-06,-2.4026004472122776e-06,-2.060568702016974e-06,2.6511057847917324e-06,1.769286492068231e-06,3.6079090988984923e-06,3.181497842685583e-06,9.019490721716655e-07
P240,-1.1450698663748716e-05,-1.582715187130085e-06,-9.479599866742008e-06,-5.326458762428107e-06,7.673001064468344e-06,-1.2314723722591273e-05,9.661496769735483e-06,-2.3811602777272286e-06,-1.913192052629731e-05,1.943110603576338e-06
P241,-7.8108171687413e-06,-3.7125707783518095e-06,-1.6262976770859577e-06,1.6545924047079385e-06,1.001276764727658e-06,-8.06978880081482e-06,-1.488851940940276e-06,4.3666136764447184e-06,-5.343684436572298e-06,-4.9910069737576514e-06
P242,9.250329317802402e-06,9.756894119310173e-06,8.096305841481289e-07,5.0299654168949e-07,-2.4137132734245283e-06,4.390466386783282e-06,3.6825990881741663e-06,-1.1091795403038928e-06,1.2542958951054675e-06,-2.4083689210383527e-06
P243,4.087752460923716e-06,5.440789220504489e-06,-7.299715286062313e-06,-8.293751904918302e-06,4.2570096729532445e-06,4.1203050655240654e-06,1.8524809626303948e-06,6.0553463593500215e-06,-1.0147615401475936e-06,-2.3707961231776015e-08
P244,-2.7575843895485484e-06,1.4340015890256696e-05,2.6237446250236877e-06,4.573506208107778e-06,-1.496436856139832e-06,3.328727249510158e-06,1.2018722671892576e-05,-1.16279277506246e-06,9.965312557219923e-07,5.8790970562072305e-06
P245,2.8432203333165956e-06,-8.796557103318435e-06,-6.381490688471807e-07,2.4379174535515697e-06,-3.02448145392728e-06,2.667163902939269e-06,-2.713999409247037e-06,2.8579232714493887e-07,4.106702533915812e-06,-5.444455915613704e-07
P246,7.520248983983849e-06,1.8788745917997234e-07,3.0008503584472775e-06,-1.7613395875934771e-06,-2.1780034693668618e-06,5.14633863065632e-06,-2.1881736357625336e-06,2.1041865617060544e-06,1.4143483761537546e-06,-1.1061364853270136e-06
P247,7.2942281978271295e-06,4.648175992994077e-06,4.2736364632957e-06,5.355581120333405e-06,-3.150915368724472e-06,-1.928458540051089e-06,2.3292978456961023e-06,-4.249631236379744e-06,2.1298836712218823e-06,1.5610832705692534e-06
P248,-9.512224573529027e-07,3.4188751225206328e-06,1.8993526413203093e-06,-1.7445744718260956e-06,3.972943885672566e-06,-4.505888681223877e-06,-3.857637210838362e-06,-2.5777895630967537e-06,-1.95192557060701e-06,-1.6531046504616965e-06
P249,-4.344881702078848e-06,-2.624311935504073e-06,-2.152156868266209e-06,4.494447193710734e-06,7.566296359264794e-06,-1.3844344437387952e-06,-1.3420390920028434e-06,1.2132891809478758e-05,-4.612818692114565e-06,-9.067997836763385e-06
P250,9.542246259744218e-06,-2.808973844597171e-06,-2.6693876830982005e-07,-3.405856675418753e-06,5.3673070726218785e-06,4.6981576636670355e-06,-2.0068877461516896e-06,1.1628577540061048e-06,-1.8162994999197353e-06,6.655867072072395e-07
P251,6.211173702376456e-06,-1.8974671951840414e-06,1.392829651794791e-06,2.085713568933845e-06,-4.2263829060166505e-07,5.6341266599548435e-06,-3.389362757572642e-06,1.537133506422452e-07,-9.610980014304366e-07,-1.0176437918187206e-05
P252,-1.2034164987060093e-07,-1.0858467283735777e-05,9.463342408716046e-06,3.828404324149727e-06,-3.868278030449762e-07,-4.223847690333431e-07,3.3613270908005276e-06,-9.010774372048435e-06,-9.283642839810421e-06,7.575861346363329e-06
P253,-1.1098726956681115e-05,8.327967991345747e-07,-5.4578489050982875e-06,-5.783980527641918e-07,2.6829533637854307e-06,-2.22744378951614e-06,1.4734230783744516e-05,3.0438904195728736e-06,-2.177367122273917e-05,-5.588796852199678e-06
P254,-4.773482242161124e-06,-1.6489730109810132e-06,-1.4141461785021204e-06,-6.190839409925025e-06,1.4181815533142854e-06,1.963566379014985e-07,-1.0399697436518605e-05,8.53463078388684e-06,4.597920807744083e-06,-4.6857525970940605e-06
P255,-3.47409938238381e-07,1.4118302064885884e-06,-4.506781236553246e-06,2.145280630199255e-06,2.536499658548888e-06,-2.814086857952868e-06,-1.8854910713507651e-06,2.5785448945247153e-06,4.016049695285183e-06,-3.3001177307790633e-06
P256,6.973291265098251e-06,1.4516107836273122e-06,-5.557333871703668e-06,3.4390321824227885e-06,5.005161238955927e-06,-5.943551974065881e-06,7.63095197804306e-06,1.893549304582069e-06,-5.764175963741253e-06,1.8261858427974964e-06
P257,-1.0883091241313628e-06,-5.074128698599127e-06,1.1221839434068866e-06,2.0508495874968394e-06,-3.7520073773335944e-06,-3.0044502269020116e-06,-5.603905975439492e-06,-1.4351256631037976e-06,4.814848415830874e-06,-1.5281198136708827e-06
P258,1.1287329219502295e-05,-1.7459971438627182e-05,9.209674733744611e-06,-4.267227835225477e-06,-2.07505437095651e-05,7.862351819449523e-07,-4.6109283960992e-06,-7.51085661049552e-06,3.424138549428142e-06,1.1137816014812998e-05
P259,-4.962236644380867e-06,9.758163003430615e-06,2.960781444469882e-06,2.9241819585936065e-06,2.8141945835679716e-06,3.3400194103847902e-06,4.466253433066207e-06,-2.6773594904766087e-06,7.935287775957779e-06,9.758055250807466e-06
P260,2.428269839464998e-06,9.57057774380411e-06,4.888091736676562e-06,5.331786081555338e-06,7.661839358772462e-06,1.451145157471028e-06,6.268429861469474e-06,2.6836968516751335e-06,-3.712331720382724e-06,2.081063358687135e-06
P261,1.938170680240665e-06,-1.5223027671703335e-06,-5.1250108157769605e-06,-7.85172975290569e-06,2.4425219843572557e-06,-1.1618940375367768e-06,-5.378235354277898e-06,-1.6161402381364512e-06,-1.5714267149514755e-08,-1.7981518456111026e-06
P262,-7.439533164079663e-06,-7.324332710861072e-06,7.030821010757364e-06,5.206589806221879e-07,-3.6175781734137436e-06,-2.9924144666617573e-06,-5.449957336933287e-06,-5.874731398185848e-06,1.4181645833043883e-06,4.159963714514276e-06
P263,6.747727490390639e-06,-4.419835914729633e-06,7.516032936383385e-06,9.941016772075447e-07,-4.764433348632732e-07,1.3390856329135537e-05,-3.3204636165255026e-07,-4.026328428619584e-06,2.7206840713434087e-06,4.165128764928555e-06
P264,2.6786281170236783e-06,3.157090268187372e-06,-7.056950568277813e-07,-1.4246868381236804e-06,-1.018675837798522e-06,-1.8863482489808834e-06,-1.6207533813806922e-06,-4.082723408486008e-06,5.741747371881909e-09,-2.9784429276638635e-06
P265,-3.060839992109772e-06,-3.9339749075153845e-06,-3.199320675365501e-07,1.8914770193353405e-06,-5.113966797007336e-06,-3.2724025849641906e-06,-1.1722041991604239e-06,-1.0290435304018087e-06,1.7150785032088228e-06,-8.372913959929528e-07
P266,4.716468331639563e-06,-2.3819696751015563e-06,1.453825094344574e-06,1.6264199596801102e-06,-6.792219561641748e-06,2.2204993118108535e-06,-1.2135702999041607e-06,2.1433967691099967e-06,3.40519257971411e-06,-1.9825971039743467e-06
P267,7.140668266315063e-06,1.1897570695478259e-05,-3.655657051512785e-06,7.369015500908408e-06,1.20325974032438e-05,6.490479201281629e-06,6.324791038493107e-06,7.188164278846294e-06,2.698053295584668e-06,-3.703001552363681e-06
P268,5.59928310104689e-07,-1.5304386554954388e-06,4.439732895743351e-06,1.0433355240668058e-06,-4.167026026899131e-07,1.1182346186794769e-06,1.2433400507714512e-06,-4.597704859444093e-06,4.3826793712432215e-07,6.4379823005611294e-06
P269,-1.591590500040008e-06,-3.781676824152777e-06,1.173474959272633e-06,-9.944631296831554e-06,2.614261364118376e-06,3.3921999665569415e-06,-1.2264169653829074e-05,5.672905998829583e-06,1.155918820528964e-06,-4.46103584979279e-06
P270,2.8108455785135385e-06,1.3345983224874458e-06,-6.357889106168918e-06,-1.1286921460572992e-06,4.8410453347088635e-08,1.7472505745115205e-06,-1.8126189271626836e-06,7.657877651828667e-06,5.116862112856794e-06,-4.418672791788871e-06
P271,-5.451507271108088e-06,-1.2431823767633239e-06,-4.196814745154032e-06,-9.568362959130362e-07,-3.685584375788661e-06,-4.333366842612521e-06,-1.6045645640416144e-06,-5.789126916596297e-06,3.506732728947141e-06,-3.3518290844795256e-07
P272,1.4860818541692072e-06,-1.107705675817489e-05,-2.1705224617357276e-06,-7.281326051009692e-07,-6.721837640508719e-06,1.4288579219314272e-06,-3.192508344577972e-06,-7.729021602191715e-08,4.4379324990652e-06,1.2285866082822222e-06
P273,2.8934257585122285e-06,-9.243075753317335e-06,3.6960857950946884e-07,2.8150261692527247e-07,-2.7290033668431884e-06,3.452985231510206e-06,-5.42647309324535e-06,1.3262858186957668e-06,3.993613978151971e-06,-1.6589970955007056e-06
P274,-1.7256477825445693e-05,7.904716917649579e-06,8.677824221263084e-06,-3.27537157198451e-06,1.389303519500572e-05,-1.0026942706076343e-05,-1.223900643283109e-06,4.146530906734093e-07,1.9894447012800158e-06,2.232879151808589e-05
P275,-1.5556332567875987e-06,-3.5419912591718036e-06,-2.7765459354112056e-06,-1.2931650218966223e-09,5.4439432406821705e-06,-7.729307469449146e-07,-7.931138276392915e-06,2.3692598130243634e-06,2.012005469718991e-07,-1.0007880148298184e-05
P276,7.80347129525296e-06,4.5907526585581e-06,1.0030378454808898e-06,-4.110332409847355e-06,-3.3303276926494475e-06,2.3495823047953797e-06,-2.2575881179768198e-06,-4.163377500568922e-06,-8.834728795990019e-07,-4.986673743292123e-06
P277,-4.515037496787078e-06,9.387750129872819e-06,4.9885839153895515e-06,7.143032839925043e-07,4.2148689663589086e-06,-6.897419889820218e-06,-7.456175894603873e-07,-7.803402756185287e-06,1.8219216907816886e-07,4.311958122258622e-06
P278,7.2973232031443336e-06,-9.993219229740045e-06,2.501761867910199e-06,-3.0066289316751363e-06,-6.400447686568419e-06,3.3091749479560294e-06,-6.06397283639472e-07,-6.353917878857756e-06,-5.857960602212637e-06,-6.172448370522277e-07
P279,-7.518558750060839e-07,1.509555733126064e-06,-4.313936002747027e-06,-6.22623061572044e-07,-8.911496871342122e-06,-1.192467289603562e-06,4.378268307042143e-07,7.995256721973914e-07,7.2850756948535924e-06,1.1906939832346283e-07
P280,3.7139048488680537e-06,4.937411301296783e-06,1.7755955221345106e-06,5.033250005650992e-06,-6.74782431286968e-06,-1.61496155412063e-06,4.613677722450742e-06,2.89961789719722e-06,3.4548741188915387e-06,1.650190258557755e-06
P281,3.8125839316481386e-06,-1.8817135700106608e-06,-2.65902421542623e-06,-4.239559978292751e-06,-1.5173508616231e-06,-5.558062215272041e-06,-3.103265223112204e-06,-2.8288242020451878e-06,-5.40014167665242e-07,6.170227038736231e-07
P282,-4.992105804588488e-07,1.1171111124642154e-05,7.278714258502489e-06,2.4356663884738208e-06,5.605005467795323e-06,6.692439143157449e-06,4.75611363273047e-06,2.631941896835347e-07,5.686882849239433e-06,1.1343541175214806e-05
P283,-9.377778426497074e-06,8.744158312555729e-06,-2.1970904159005758e-06,-5.846517649379143e-06,1.1897402946436117e-06,-4.830094057781738e-07,1.515778856649966e-06,-2.730037448005298e-07,5.861508993330357e-06,8.978074034233043e-06
P284,3.506236903335487e-06,-3.569453947878127e-08,3.674022006470816e-06,-1.6820910669819466e-06,-2.505963721365057e-06,-2.819410732850388e-06,-1.8930115050898397e-06,-2.508820136236122e-07,-5.884799310711477e-06,-3.928464075942734e-06
P285,-2.0670356213230544e-06,2.744355964052423e-06,9.205069575976034e-06,6.754398615610392e-06,-5.805080288016933e-06,1.6078785195039024e-06,-3.851155419626415e-06,-3.6659244713435424e-06,9.067397832182643e-06,2.7647916743501425e-07
P286,-5.188431169618958e-06,-2.7371642134947963e-06,-3.9226545625576465e-07,-1.3533541714235786e-06,-3.825561833911912e-06,9.277434817347871e-06,-4.514026283932988e-06,2.914122515041121e-06,5.1125407091529495e-06,-7.001431638706571e-06
P287,2.0057564413199406e-06,1.1661823499236354e-06,1.945259978400511e-06,-2.837641581564677e-07,1.9005275481447277e-06,7.206229291555901e-06,-2.453475096624285e-06,7.63961142610004e-07,-1.5895155018045746e-06,-7.925727121547912e-06
P288,4.811872341718441e-07,3.5177487163029595e-06,6.653219074801667e-06,-2.4408945231555097e-06,1.8698873013239326e-06,-3.0942469042411196e-06,-9.60096077696679e-07,-9.260089352421464e-07,-8.662256439338507e-07,8.224918480968888e-06
P289,2.8184607230983042e-06,1.5033626120493848e-06,8.082687492160607e-07,4.7547260936670055e-06,-6.106908334234704e-06,-1.7769031013122841e-06,2.78433227220425e-06,2.215297922376876e-06,5.223323596802729e-06,2.854633742884854e-06
P290,3.5389776238721205e-06,-7.670936658834979e-06,-5.191068274412204e-06,-8.799477838005582e-06,-2.220263088759263e-06,2.687399295631305e-06,-5.812619560101144e-06,-2.9375521805301836e-06,-2.683759451074742e-06,-5.809625473974844e-06
P291,3.569503187532246e-06,-3.0316503193486837e-07,3.17687659424451e-06,-4.7510236161349764e-06,1.0036147288424726e-06,6.390758632851957e-06,-6.178258773969017e-06,-6.2339525519216806e-06,-7.796961033509735e-07,-5.1793004445608985e-06
P292,5.250121445462269e-06,1.3508470699058635e-05,4.0702410862981215e-06,1.0102888659614922e-05,5.963244492157338e-06,4.851936349668589e-06,8.936154592548043e-06,-1.8900302337541215e-06,4.1840597894741115e-06,4.178907369479276e-06
P293,-1.2613671626838033e-06,-5.627517729699111e-06,-5.905731345978954e-06,3.348978685046981e-07,-1.8759721184526622e-06,4.7255529727827095e-06,-2.125506050189665e-06,3.819475893543433e-06,7.25236338550481e-06,-2.017443593935799e-06
P294,5.2113059758961885e-06,-4.265876706140967e-06,-7.916073419435526e-06,6.29465985534062e-06,1.0502906211280809e-05,1.6834679557685536e-06,-3.994791728869317e-06,1.2931367377027647e-05,1.1028110860627919e-06,-1.3452577397495924e-05
P295,-2.433517881624434e-06,4.135401996866405e-06,-8.004197479457307e-07,1.7478856683062947e-06,-6.357373614118342e-07,-1.7614760381697925e-07,3.5357287272629804e-06,3.57095223440317e-07,-3.4879491982857153e-06,-4.525837414716714e-06
P296,7.166735682135456e-06,4.297522656364995e-06,8.472819422309557e-07,7.583504260800893e-07,-4.646784721383816e-06,6.72889078103057e-06,2.846567078423586e-06,5.8690197015802864e-06,5.041732833646747e-08,-5.149289250267809e-06
P297,8.920140810431172e-06,3.458096848328097e-06,4.381159572414443e-06,3.0559744652504254e-06,-2.1908118092194614e-06,3.6767819228908122e-06,1.5111545926269412e-07,-3.5411045302501364e-06,3.754110331502579e-06,5.283025109397658e-07
P298,2.184913605287212e-06,-3.5472113064914407e-06,-8.444323504740766e-06,-1.6782829832028413e-05,-3.4162922043385615e-06,-1.1805509226759135e-05,-6.905459379896782e-06,-2.332903134303136e-06,-7.5876124088296824e-06,-1.840474878294832e-06
P299,-1.0118548907142663e-05,-2.6882053661398775e-07,3.969316525375018e-06,-2.342237944372226e-06,-4.410717054849166e-06,-3.882730304998876e-06,-6.482637400308786e-06,-7.082699086621853e-06,3.816577666132721e-06,7.329576103417505e-07
P300,1.286494156913652e-06,-2.7914702800384164e-06,5.30806736436033e-07,1.199999872587192e-07,-7.767641223700285e-06,1.703159626230481e-06,-1.0317449279170646e-06,-9.296729898063499e-08,6.059761513864788e-06,2.328811210477327e-06
P301,2.387033626374281e-06,-1.5950317181041504e-06,-5.576000732179375e-06,-6.419369881162341e-06,-8.128587873933765e-07,1.2054161775348438e-06,-7.317014674686282e-06,7.323141663314496e-07,1.6327491073026652e-07,-1.0550000121291553e-05
P302,2.2877367352600875e-06,-3.2788690655492932e-06,1.8889455403764844e-08,7.156890005581898e-06,-1.008364724934893e-06,-4.238409287642998e-06,-3.75025124314571e-07,-4.998074559410432e-06,3.48680713437591e-06,-7.423756224320577e-08
P303,2.4663063235195943e-06,-3.0615806328393924e-06,-8.192039187051843e-06,-4.858698795974536e-06,2.6823198722041627e-06,-3.875311222358431e-06,-2.082465918168885e-06,1.5007336663183351e-06,9.685112209938769e-07,9.436917609134926e-07
P304,-4.9255060620507575e-06,1.0165179801514492e-05,6.77446398151979e-06,2.1833751799344857e-06,3.477532364693582e-06,1.8939885667625383e-06,5.235471803755488e-07,-7.98802783551721e-06,3.1721809134747014e-06,3.562472347843921e-06
P305,-2.8836423064939004e-06,-1.6051146884432134e-06,9.400769183547434e-06,-1.467463003831243e-06,8.187708591192986e-07,8.56713549795765e-06,4.201504623924253e-06,-5.966159901701665e-06,-1.2964100810473759e-06,1.3359577514139164e-05
P306,1.9100709404227175e-06,-2.0800815671011437e-06,1.7954223248861818e-06,1.7696914201882912e-06,-6.255158643153532e-06,1.7234394688234438e-06,-3.5598369139106076e-06,-1.6286646060039759e-06,4.182128223300286e-06,-4.29701898981954e-06
P307,8.767377899886342e-06,-9.696877513405076e-06,3.9204485417234335e-06,-8.32790550696691e-06,-9.66497342084032e-06,4.1266091925923885e-06,-7.874014751563197e-06,6.014338171043808e-07,-3.560024981153376e-06,-5.034934793753478e-06
P308,-6.642890930088583e-06,-7.4002153109112615e-06,3.046772278792766e-06,-2.2870798580372433e-06,2.3660373801412838e-06,2.7455839996188072e-06,7.947634539807102e-06,-6.913749689576145e-06,-8.097928915045945e-06,1.3875387117558277e-05
P309,2.0342024018637505e-06,-5.1505284297847554e-06,3.714442299303938e-06,6.803163544436453e-07,-1.080638347486344e-06,4.502451286527982e-06,-3.0166931456300852e-06,4.362517113402144e-07,-7.107307053246014e-07,-2.7670297811143514e-06
P310,2.1286747370595877e-06,-4.870326117999385e-06,1.950062054639659e-07,4.333837404554147e-07,-6.119419974777896e-06,5.820565409103484e-06,-3.2210524790994913e-06,-1.979844348234869e-06,6.5162341335998e-06,-1.6793665023208512e-06
P311,8.223683529041504e-06,-1.3878415220067468e-06,-3.1881259185227847e-07,-2.1409113273212e-06,6.945262075949438e-07,1.8005601645796959e-06,1.944464368390129e-07,-2.560535405781613e-06,-6.725237626074051e-07,2.408054575175618e-06
P312,-2.0337521671129338e-06,-3.8472174446037375e-06,-3.638344695243575e-06,-1.4861503715347555e-07,8.978463801027783e-07,3.0859938053919044e-06,4.839443178621485e-07,3.582883136829644e-06,-3.3060971821384337e-06,-6.147511321089955e-06
P313,-4.933444145757109e-06,5.449693722850792e-07,-1.9389010068725666e-06,-2.320604335200201e-06,-8.741981357493901e-07,-3.4373956246487787e-06,-1.0921982226865922e-06,2.876121870332808e-06,-4.236357612566206e-06,-5.417436979431988e-06
P314,-8.886481632887062e-06,-8.609405307917679e-06,-1.2044080033757516e-06,-1.4660926255290565e-05,-1.395239285084985e-05,6.000331328877783e-07,1.6044835330952844e-06,-1.5919291478106037e-06,-2.124043325107982e-06,1.2740446821933311e-05
P315,-2.867698294855282e-06,2.895198194534181e-06,9.764411807473426e-07,-1.3957558610162564e-06,-2.380018280744229e-06,-5.124574308670133e-07,-5.318198250179706e-06,5.154517734329384e-06,5.95465056458177e-06,-2.2747977895097734e-06
P316,2.4888623306956507e-06,1.2130926699670133e-06,-3.0128964157507827e-06,-1.8040956915738038e-06,-5.532173177221194e-07,-2.79040691093319e-06,1.8070831637949608e-06,2.6587429303611775e-06,-4.009767335952559e-06,-2.3348772805084595e-06
P317,-2.8490795394411474e-06,1.0058238362277471e-07,1.615272412335857e-06,-1.5374637286579267e-06,1.6292417156862655e-06,5.391134038900005e-06,-3.126518025368258e-06,-4.03471074857022e-06,3.833004004948786e-06,4.608813103594133e-07
P318,-3.5530624567736783e-06,2.884913727707139e-07,-3.3726208787273856e-06,9.008130720213157e-06,-3.2259113231399006e-06,-2.538770097740712e-06,4.6377081617107936e-06,-4.853324238346051e-06,7.2665883615370295e-06,1.9569392253928058e-06
P319,3.4964450265902403e-06,1.7994197605522024e-05,4.7110728349899e-06,6.663184062173991e-06,3.564765548334911e-06,-4.839785031961229e-06,1.3587078562430667e-05,5.254156365294283e-07,3.964620946176711e-06,1.813681746913327e-05
P320,9.004831106684891e-06,5.831657140192988e-06,-4.299213198628816e-07,-3.308413866773849e-06,-1.1251104278081332e-06,1.0988924370058684e-05,-6.248609003977495e-07,1.9394364106289933e-06,1.6889808097827444e-06,-6.932128317295639e-06
P321,2.1112994358468697e-06,-2.607276219851798e-07,2.1391832486604824e-06,5.743196984146174e-06,-3.8198010184452974e-06,1.4660666510356453e-07,3.0024497896137536e-06,8.165742160922457e-07,1.4232142595538549e-06,1.2710303211205145e-07
P322,2.9161352885797322e-06,6.570905529174959e-06,5.5115524153149164e-06,1.7870105737891875e-06,7.643085294765928e-07,-2.6549048449153495e-07,3.157973077329919e-06,-1.5938441439029003e-06,-3.0563684269623113e-07,5.140552484247799e-06
P323,4.112082444252738e-06,1.6767097585950927e-07,-3.340118769273474e-06,-8.750366497533354e-07,-7.699094286896252e-06,1.2950731353595648e-06,2.472815255224602e-06,-1.560272635463815e-06,4.05843020300135e-06,1.2561966398536679e-06
P324,8.004930721587861e-06,2.9666391005326665e-06,-3.6709423801716977e-06,-5.7212505098423706e-06,-2.0085454739740527e-06,3.068617890296659e-06,1.8178430617026833e-06,2.74444644428565e-06,-7.437905556578728e-07,3.110651513807275e-08
P325,-5.740735744878039e-07,1.3420572436743613e-06,-4.5692990701930386e-07,-3.501219937419994e-06,5.1757742931649075e-06,1.7816627227934339e-06,-3.156714359028997e-06,2.6094155198719857e-06,-9.210179891015551e-07,-1.8494054144309238e-06
