,0,1,2,3,4,5,6,7,8,9
P115,3.6998116363965664e-07,4.505676851112943e-06,-2.1026291137929626e-06,6.460490228228362e-07,3.4221778184795814e-06,-4.7544383084612105e-06,1.3780569873864752e-06,6.808420820685488e-06,2.547886957154628e-06,3.3275990753549333e-06
P116,1.8059452688469078e-06,-2.1374103575772744e-06,7.653023797020442e-07,-2.3601989307015262e-06,2.197080066973457e-06,-5.965715123127329e-06,5.403916297018582e-07,-1.241986580176194e-06,-3.3286893337766167e-06,7.139038416192835e-07
P117,-5.804615292195328e-06,6.35816988911117e-08,3.2023237591744457e-06,2.083067899442769e-06,3.6552302087056187e-06,5.061559675972692e-06,-1.8228571390745986e-06,-1.780536683307902e-06,4.814102766919498e-06,6.321810310649088e-06
P118,-2.168249034483231e-07,-3.7136062609657156e-07,3.7725781994556304e-06,-1.342933142238923e-06,-2.4033091916326077e-06,3.451339135607934e-06,-5.324994039596748e-07,8.04283961560587e-06,2.6022448324195696e-06,2.588112707013735e-06
P119,1.4226245225699985e-06,2.8215909346359876e-06,3.3042341109152724e-06,4.319896552276779e-06,6.178197383105975e-06,-1.0031205991883137e-06,2.9974566134530743e-06,3.3420842125492565e-06,1.0495198719270111e-07,5.3597653491281225e-06
P120,-2.2512968905476986e-06,-2.362592723134248e-06,1.529228469808778e-06,2.012002982364322e-06,-3.8256235840297887e-07,4.280482790628689e-06,-4.746112573248871e-06,-8.312290957460556e-07,5.48103977008116e-06,4.2785748850323485e-06
P121,4.052326854377353e-06,2.396939209798471e-06,7.711814470740235e-06,4.09534295153728e-06,-5.218815103080277e-06,-2.8588132561960884e-06,5.652254446699312e-06,-5.780685393614221e-07,-5.332926890077314e-06,-2.2894970101786094e-06
P122,6.77152622735773e-07,-4.409309323760106e-06,-8.96541120371235e-08,-4.29046900042224e-06,-3.318126583135044e-06,-3.1112263944781202e-06,2.467333387326997e-07,-5.706658637886705e-07,9.231832935924396e-07,2.2689326470436188e-06
P123,-4.743331378577416e-06,-4.8720539467931624e-08,2.806816233113813e-06,2.3232765363204655e-06,6.731324768189908e-06,5.068248611368281e-06,-2.2943179522180637e-06,-8.290604505231019e-07,-9.074654450744331e-07,2.6178087767950533e-06
P124,7.086178354546226e-06,-4.162251941550242e-06,3.4599868352756276e-06,-5.787556606537273e-07,2.363587922092782e-06,-1.180758401341035e-06,6.1285885144284264e-06,-1.4328441251609608e-06,-3.7231911281314606e-06,2.9183550665043845e-06
P125,1.6973532455581513e-06,-5.7025760127097595e-06,-4.252740670285032e-06,-5.686381061122489e-06,1.0255706698066144e-06,-6.295619007383295e-06,-4.847703177569628e-06,2.390159162617462e-06,2.8513552244755977e-06,3.696884684119988e-06
P126,-2.2103095845217493e-06,1.7632799631305896e-07,5.829973134845656e-08,7.995193538126044e-06,1.893947370706613e-06,8.598532778025e-07,-5.604536194207994e-06,-2.9341105614597365e-06,9.97900635111334e-07,1.8766510575544872e-06
P127,-4.83565074691335e-06,6.24546722538023e-07,-3.5834230585857045e-06,5.252997296592934e-06,2.8310851075942446e-06,4.005641625773061e-06,-2.0909775196557444e-06,8.596412288658817e-06,3.2748701489148865e-06,6.590773430200205e-06
P128,1.4453531579737414e-06,-2.166853225944493e-06,1.9640316496528118e-06,-4.350516171577239e-07,-5.962382431058861e-07,-4.034729763476599e-06,-4.648281186198756e-06,3.919092136400317e-06,-1.9288254984806065e-06,-1.208918687444307e-07
P129,1.0677691487087756e-06,9.824861972078315e-07,4.121987311588601e-06,-5.108691899034356e-07,-1.4208659086589e-06,-1.723525079441729e-06,-1.0851155892051799e-06,5.1901961804347405e-06,2.4878242769232656e-06,2.4018833358936545e-06
P130,4.245724511965014e-06,-7.89255990457481e-06,-4.083344486392369e-06,-5.650104793023382e-06,-6.6026036313034456e-06,3.887159633815849e-06,4.866289814895082e-06,4.061559289371842e-07,-6.252280639555642e-06,-4.684110136028415e-06
P131,3.461039919546089e-06,-3.262384880770345e-06,-4.032766482056215e-07,1.1871658645239798e-06,-4.847323645117775e-06,1.016486724630982e-06,1.4760101050773219e-06,1.4500350995814255e-06,-1.5694788988586503e-06,-4.4791041185949804e-07
P132,6.035130696459534e-06,2.216823605660648e-07,3.5259328141453214e-06,-1.541604068697384e-08,-4.488423374294934e-06,-4.670501618267371e-06,1.630278623486692e-06,7.58711019572858e-07,-3.657515667944986e-06,-3.821860657409696e-06
P133,1.0002163225740544e-06,-7.285831154975244e-06,9.331807948459718e-07,1.5653850670584559e-06,-5.806794759226629e-06,3.522665747823729e-06,-8.364387656413497e-07,-2.9254219260296674e-06,-9.797076979643229e-07,1.5228784969884826e-06
P134,4.17914522859311e-06,-1.6663090004797113e-06,-9.778171630331638e-07,-1.48229304373275e-06,-5.487347637176163e-06,-1.5806161724935572e-06,-7.291807169034772e-07,-4.056778271621238e-06,-2.7664053145287594e-06,-6.7250700241383034e-06
P135,3.506279815313054e-06,-1.6768177454120638e-06,-1.833416686458891e-06,-1.6984979298402731e-06,-4.256476427332218e-07,-3.975028791668351e-06,-5.131927456895587e-06,-3.363110859645101e-06,2.537539748614665e-06,-1.7974943772507222e-06
P136,-3.9137029244153175e-06,-4.627951303408601e-06,1.0034187213660284e-06,-1.1086689289462146e-06,4.450809415244492e-06,2.294937491639646e-06,-8.511604912709116e-06,-5.412956506901267e-06,-3.2440037799147067e-06,-2.215874808335111e-06
P137,-9.450869959559617e-06,-5.924812395606441e-06,-4.351276891234807e-06,-2.8710611142797e-06,-6.912500377975034e-06,2.6164284963821653e-06,-2.6994220796013545e-06,-4.112173371258949e-06,-4.633552485002986e-06,-3.1210598563952575e-06
P138,-8.587619876681781e-08,-4.8053716519233535e-06,-5.379904065394491e-06,-7.664667119272963e-07,-2.402345084490749e-07,6.031430818134162e-06,-2.088217984669321e-06,3.3721111191458206e-06,-4.2811939669697326e-07,-2.899023796716876e-07
P139,-1.2910442395979316e-06,-3.417866891712465e-06,1.1390770881609046e-06,-5.620530497246247e-06,-7.482565158752649e-06,1.0094618892397497e-06,1.0401029367331427e-06,1.4355058367767102e-06,-5.032006200660077e-06,-5.138832345916329e-06
P140,2.411246699098095e-06,9.084440378180235e-06,4.01817558872985e-06,-2.0391851439897782e-06,-4.8006559644674855e-06,4.4441739679377526e-07,9.299983763280792e-06,5.507294767100621e-06,9.475015371942109e-07,-3.940999132344425e-06
P141,-1.5358408196577327e-06,5.017854261656486e-06,-1.77885834583726e-06,1.3087262952569771e-06,2.096280482594197e-06,2.506101102693674e-06,-2.8301667166114345e-06,4.405007332384153e-06,-4.1430314379344675e-07,-4.6464247026524095e-06
P142,-1.2451141325565203e-06,-1.7052058595370565e-06,5.6870358041658675e-06,-3.203249822773433e-06,-7.643441396191131e-07,-4.122272851102862e-06,2.8294580464043907e-07,-1.162581498000576e-06,-4.159135635974944e-06,-1.0348270029471524e-07
P143,-1.8085395792040784e-06,-1.824768077496341e-07,-4.051317956120219e-06,-2.018270568019358e-06,-2.1493283709097372e-06,-1.7021019957542548e-06,1.27176566789536e-06,3.2243371440076663e-06,-3.771748436601555e-06,-2.754495089074061e-06
P144,-3.1501453501819724e-06,4.664142787538176e-06,2.9950703987239132e-06,-1.511739944388713e-06,2.261164363594008e-06,8.606702451891717e-07,-2.7352886974747466e-06,7.623983498644807e-06,3.7882410289097335e-06,1.396535090874521e-06
P145,-2.0076356516813523e-06,4.027805909324444e-06,-3.617915627296506e-06,-4.80114678789683e-06,-1.8021183526262773e-06,1.641036010930979e-07,3.909206922531646e-06,1.720262477314464e-06,2.3748667060260954e-06,-2.3143946460213796e-06
P146,-1.945219878723406e-06,3.860270427529335e-06,-5.527786330973306e-06,2.8242248337063795e-06,-2.408874936901163e-06,-8.076012568030203e-07,-6.25147384127853e-07,3.249136757704603e-06,-1.9904102998874896e-08,-3.055616562452532e-06
P147,-1.007803498782753e-06,-8.274624734874681e-07,5.638324276188478e-07,-2.3776236388913636e-06,-1.143764662090319e-06,-2.0718391601385678e-06,1.5494239615917668e-06,2.225541410569019e-06,2.35210659354113e-06,3.95228713435307e-06
P148,1.0803737888735341e-06,3.905774169952873e-06,1.8819064480849856e-07,9.120524333358979e-06,-2.9315620988257262e-06,-9.000773630568192e-07,4.884278962163593e-06,-8.043761903273562e-06,-1.3800931185384236e-06,-1.1865697445546204e-06
P149,-3.1952711318497453e-06,-2.8609787553667216e-07,8.306697820046293e-07,-5.865845462944987e-06,-1.8715942464220584e-07,-2.576849373380288e-07,6.51308710482041e-07,-3.723051201593114e-06,4.3784244524718453e-07,-1.176323019789116e-06
P150,4.886784009819123e-06,-6.785204020998267e-07,-2.4019631991692203e-06,-2.7190614221433984e-06,-3.7990423611435596e-06,-1.657520906529948e-06,3.446076968478595e-06,1.7685127937275253e-06,-1.2668187780650805e-06,-2.9894882817187228e-06
P151,1.599844390078335e-07,-5.72866864565326e-07,6.951878334569432e-06,-5.569541848645922e-06,1.7784577260746492e-06,2.297274867304707e-06,-5.55731751122158e-06,5.001410226331313e-07,-5.756215122248239e-07,-3.901357797644488e-06
P152,-5.877541352070781e-06,2.2256951598563957e-06,-2.5477790545590104e-06,2.700615131221172e-06,5.311423043757825e-06,-1.6356600805822279e-06,-1.933311603877978e-06,-1.2984799473949644e-06,-2.5702045862633196e-06,3.934418474767459e-07
P153,-1.7257039416587359e-06,-1.3620905610932702e-06,4.308230778988435e-06,4.1644406059826574e-06,-5.495220461966636e-06,-8.766535876071006e-07,3.117908650346389e-07,-2.4249415839697587e-06,-1.154259157671732e-06,1.8167220715522604e-06
P154,-3.997572099579864e-06,4.017797334754467e-06,-7.117936349674642e-07,5.8037434076113744e-06,3.3893273308031326e-06,-6.530799673311083e-06,-1.1523347437344999e-06,-1.599304600722801e-06,-5.552709719583318e-06,-1.121912556840347e-06
P155,-4.189454210463766e-07,-2.036632176684772e-06,8.30472337529038e-07,1.8136461223830318e-06,7.412879346507627e-06,5.279105623893056e-06,-3.962282574507942e-06,-9.033561352837687e-06,5.548801191385881e-07,-9.840649220016831e-08
P156,2.7716671316963394e-06,2.911728831871943e-06,5.789085908470626e-06,-2.2418941324709655e-06,-3.0006319437822612e-06,-3.4231337811177053e-06,7.088273469920737e-06,5.232135846596606e-06,-2.4338154145741144e-06,1.7447692491663483e-07
P157,-5.164433570137387e-06,-7.891481768182635e-07,3.7528215282615164e-06,-2.338575257349707e-06,5.32635098449434e-06,3.290943303130273e-06,-1.8307478638567812e-06,2.8818983334499745e-06,-9.86145221515064e-09,3.6551949277559346e-06
P158,-2.710498388188771e-06,-9.88976194857315e-07,-5.486319993934312e-06,-4.5784935862643993e-07,1.1416877419924735e-06,2.271833974539308e-06,-2.5379643258253482e-06,2.142219850972233e-07,4.6006036517901245e-06,2.3393156202655653e-06
P159,-9.413678894312972e-06,-2.7806048834451685e-07,2.325678679673918e-07,-4.05602257523319e-07,7.125017162330473e-06,-2.746401257546887e-06,-2.446369859252786e-06,4.354890650620197e-06,-2.2504073165978498e-06,6.294021516424009e-06
P160,3.2407003802287237e-06,-1.7850458189408425e-06,5.384467853393032e-06,2.6179317505428017e-06,-6.367588914999844e-06,1.7097351537949835e-06,5.202981256134014e-06,-5.0708878525172724e-06,-3.1519523045821533e-06,-1.3312711034540081e-06
P161,3.5563555371759443e-06,-2.983689877361206e-08,-6.393326812280679e-06,-1.3232540503858858e-06,-4.09082781587265e-06,2.0265656431553859e-07,-8.126061354271066e-07,-1.2072323106652967e-06,4.016657077763426e-06,-3.257029531620096e-06
P162,-4.078651937540733e-06,-4.1755055562290753e-07,-4.3648293034295315e-06,-2.6044242604379155e-06,2.307192194806216e-06,-2.295691483350699e-06,4.3688935564648057e-07,1.787940336407456e-06,6.524962934333989e-08,2.3860235176601506e-06
P163,1.8600883875241462e-06,-1.5845917206624353e-06,2.113654769453566e-06,-3.309262526667104e-06,1.7929692488874481e-06,-1.2991130670663863e-06,1.6532896034165848e-06,-4.811193219853005e-07,1.9805869941640552e-06,3.2919298802354673e-06
P164,2.2253697848936913e-07,1.110939372703831e-06,8.791079851085966e-07,-1.1948728993395232e-06,-2.927048860655845e-06,-2.011477621673011e-06,2.5932895055200958e-06,-3.5924937783377324e-07,-1.0217815252350736e-06,-1.3575189951849976e-06
P165,-3.7443570000732446e-06,4.3550008763207663e-07,5.860907420657713e-06,1.3752842308750214e-07,-3.2360370963769626e-06,4.222932593947313e-06,-2.1728619755867658e-06,-9.214124380844637e-06,-1.2226295316188876e-06,-4.812623803781776e-06
P166,-2.125259274997777e-06,-2.7670966942743144e-06,7.624429850198208e-06,9.715086963084667e-07,-8.155542262495356e-06,-6.149929622041778e-07,6.502128714522303e-06,-5.209141489827745e-06,-4.367601145789039e-06,1.6505173345048377e-06
P167,3.084422800367565e-07,-1.8565439124068172e-06,-4.576700714104868e-06,2.1568201622157142e-06,-1.297638855225758e-06,-4.159338755282613e-07,-1.9673707652332565e-06,1.2606590228535528e-06,-3.252434038262229e-06,-2.404674497641021e-06
P168,4.457381765911325e-06,1.0104646984363636e-05,-8.217603699339169e-06,7.990750406401605e-06,4.6017319537292e-06,-1.1574815948735357e-05,6.102303812190348e-06,7.3827425306855025e-06,-5.18034521150012e-06,-2.195537910804307e-06
P169,8.687920596033602e-06,-1.2515308616469238e-06,-7.160138405867516e-06,1.9871331033059444e-06,5.563425284784725e-06,5.515519786798337e-07,4.457571963919642e-06,-6.21649103424134e-07,4.596437580322828e-06,4.461258212566546e-06
P170,-3.588401562301403e-06,-4.491833560072117e-07,-2.7087817640398306e-06,3.2712219104512265e-07,7.003643301166298e-07,2.9209245893198528e-06,-3.587519531271158e-06,-7.833080757018536e-07,3.1385891986191166e-06,8.75851488989839e-07
P171,5.039990271717848e-07,5.344933031227808e-06,-5.539477152929624e-06,-1.0483627159667123e-06,-1.45663154512164e-06,-4.9985219335974245e-06,2.452519013492187e-06,1.5456980671592796e-06,-1.337681160051775e-06,-5.176620787001576e-06
P172,3.937357049544336e-06,-5.182392564410184e-07,-4.4507986491031765e-06,3.301948328801813e-06,6.513328619725246e-06,2.989597235692997e-06,-1.1853461920955895e-06,1.4046749179591825e-06,-1.6662469457158773e-06,-9.71863945562932e-07
P173,-3.3394436030045253e-06,-2.0279957306866374e-06,6.135118283518852e-06,-2.081191360935123e-06,1.95559318737806e-06,5.874267750771863e-06,1.9445167598900132e-07,1.3735734783192099e-06,2.0356839030037308e-06,4.785798625108633e-06
P174,-7.496266923280527e-07,5.272730225867959e-06,1.0119038739729905e-07,3.2535375054972145e-06,1.6233759213054992e-07,-6.964308589345168e-06,5.010570249738171e-06,4.794865173152381e-07,-4.3547369891313225e-06,-8.295407577189732e-07
P175,-1.2469228612958403e-06,3.0491086376400935e-06,-5.870808862177212e-06,6.623295627340703e-06,1.194687345183363e-06,-6.712909359807859e-06,1.8797399687986785e-06,4.532090876332518e-09,-1.2236676276835092e-06,2.3655822156003247e-06
P176,1.5222307359961224e-06,-8.559890775405908e-07,-1.7441926789070656e-06,2.2636656290818706e-06,7.3248790126161805e-06,-2.798603989325767e-07,-3.7324032407790627e-06,-1.6661737378849802e-06,-3.64938876355064e-07,9.664590024735932e-07
P177,-2.6501628958507627e-08,2.1906268772738905e-06,1.8206959086543848e-07,-8.693024290923703e-07,-4.41839520690519e-07,-4.613018945748851e-06,-1.959270800131938e-06,5.255202975093943e-06,1.1634936139110733e-06,4.6137161049757645e-07
P178,-7.748680467299716e-07,5.713770315549376e-06,2.247540387212199e-06,8.819802950909997e-07,2.3219416120056594e-06,-2.1112789901829598e-06,2.815118362075491e-06,1.973605257512393e-06,3.0766377993453158e-06,2.450989260198964e-06
P179,-2.03253955089578e-06,5.405560203038898e-06,-2.1859468521820213e-06,8.907929559841591e-07,5.326005300282995e-06,-3.5503201358370613e-06,-9.651434229428625e-07,6.763725771416452e-06,2.513509472754831e-06,2.6054003590636975e-06
P180,-1.0478044660731077e-06,2.3141329311726394e-06,-2.5717646676164167e-06,1.2130777363766518e-07,-1.5846789586998673e-06,-2.8562126311323748e-06,3.2898159325906048e-06,-3.0410981819112097e-06,-5.689771451964016e-06,-5.477121003668716e-06
P181,-3.8045160378130866e-06,3.651006870491883e-06,-8.616538998623078e-07,-4.043108028143114e-06,1.0366196895664204e-06,2.496026223149301e-06,-8.78433099103077e-08,6.76434553626825e-07,-2.4035482235949357e-06,-6.180015643085241e-06
P182,1.3437753563314708e-06,-3.867663212113437e-06,6.842240931604623e-06,4.118491305651548e-06,-8.240570465021347e-06,1.4315141135829573e-06,3.943504864519778e-06,-1.3263089097810738e-05,-7.332341677809611e-06,-4.491606376991826e-06
P183,-4.850128290349978e-06,3.282530485751098e-07,9.036676665103872e-06,8.60172925539924e-07,-5.533802824709655e-07,7.969994938436032e-07,1.8068187243831324e-06,-2.578419839366182e-06,-3.68858444501274e-06,1.5292467862247075e-06
P184,2.1941894343492695e-06,-9.97284428353568e-07,-3.870591486392961e-06,2.447456579311643e-06,-4.3216379425199106e-06,9.734958949326805e-08,2.9548963883249484e-06,-3.147179799021458e-06,3.023134041429921e-06,1.474348160951139e-06
P185,-2.73804891504862e-06,5.396008660374461e-06,-5.675015909501434e-06,3.2259263253851963e-06,-2.071078153223938e-06,-4.296162951506415e-06,4.823923539991543e-06,-6.117716881389249e-07,-7.341709457860742e-07,-1.0811725872002806e-06
P186,-4.261487775184127e-06,3.999208044274977e-06,-3.7713254494735923e-06,2.512649030427498e-06,-6.859140005806492e-07,-7.995668300127268e-07,-2.9731842058242325e-07,-6.477034960106776e-06,3.1789868729747268e-06,-1.0772087575022142e-06
P187,6.082592395201063e-06,-3.2720731763044987e-06,-2.740136631007551e-06,-6.145503034952007e-07,3.391750925376292e-06,-4.722645399429619e-06,4.287333800644252e-06,-2.3232193602238445e-06,1.9281246241868917e-06,5.838101238162311e-06
P188,6.831682976114577e-06,5.640094889109489e-07,-4.561574289882467e-06,2.7855168478327016e-06,3.33419005227255e-07,-5.667726608125906e-06,5.319310154492171e-06,-3.1973720820036798e-06,1.9229698873572893e-07,1.0884681087967342e-06
P189,2.8734303979981364e-06,-1.6641649053397798e-06,-7.724537809471798e-06,-6.593297574360602e-07,-5.991725363495997e-07,-4.698690652564302e-07,6.037310531684212e-07,-1.766155657016976e-06,1.7029931016003769e-06,-9.998001574503435e-07
P190,-8.181175163500087e-07,-1.9465349860595333e-06,-9.104527620994353e-07,2.0292122424336607e-06,-1.936910204708848e-06,-3.6584259573187042e-06,-3.415275771520576e-06,4.933324832266379e-06,-9.230806000238927e-07,2.1614593585656526e-06
P191,-6.737113064781401e-06,5.324014237481926e-06,-2.792452877532157e-06,7.150019141463138e-07,-1.818882507735836e-07,4.204120067357833e-06,-3.171231097406945e-06,8.874418412562786e-06,1.923736811234938e-06,-1.826699014998844e-06
P192,4.425814064543246e-06,4.71990904642633e-06,-2.483780637120548e-06,1.724243599780578e-06,6.050226348613909e-07,-2.5943223029373187e-06,3.707218338956219e-06,4.306419435015483e-06,1.415327924237839e-07,-1.5536749866080601e-06
P193,-5.5301891992035144e-08,5.09551673431608e-06,-3.0114160022904924e-06,-3.1956560775060967e-06,-3.6752160744203135e-07,-2.6137572638359986e-06,8.653498671782104e-07,3.870586968906926e-06,4.043454889468773e-07,-4.323049161914427e-06
P194,-3.943965813341506e-06,7.4335617749406884e-06,-6.768514195978426e-06,2.653714534866662e-06,5.819522297856501e-07,-3.388948127426236e-06,3.3059300264777827e-06,3.240333654357699e-06,1.5055190657954523e-06,-2.4069539511013165e-07
P195,-3.3427815035704715e-06,3.763317714215828e-06,2.3888731011405853e-06,1.844349608563973e-06,4.033814967562775e-06,-3.2001443295654125e-06,3.9828139278361846e-10,2.2571687403415125e-06,-8.359222473600515e-07,2.3411211131315647e-06
P196,-1.3906620680053305e-06,7.66154743315399e-06,-1.8912998971229087e-06,-2.4356755528737997e-06,5.551531588854439e-06,1.5343253833571152e-07,1.2564394328705604e-07,3.545790714313396e-07,2.018314716114775e-06,-4.155689161221678e-06
P197,-1.4498955506452168e-06,5.120354288473672e-06,-1.092641795730868e-06,-2.9124949464018855e-06,4.261769973180543e-06,-1.1342510171518272e-06,-4.554589462093812e-06,6.112918150622519e-06,-1.868324369102951e-06,-6.0041701731326845e-06
P198,-3.2508078210132863e-06,-2.6340820695051653e-06,6.6453842762533705e-06,4.5879005272730195e-06,-3.7394647700946155e-06,4.6154306284766666e-06,-4.606711909848011e-06,-1.4200878068587586e-05,-9.990272092170929e-08,-2.080363584544857e-06
P199,1.803271043801833e-06,-2.58075632133479e-06,-1.4720309943103377e-06,3.2024502428161213e-06,-1.6169385179698752e-06,-3.356993794101956e-07,1.3877828235186193e-06,1.088088720486199e-06,-2.178138256404567e-06,1.5198319665680224e-06
P200,-5.115241905268231e-06,2.8335506105751918e-06,-7.918228601007767e-07,7.444772920522946e-07,1.199681897302797e-06,-4.345938345453747e-06,1.017531704256572e-06,5.155240503280472e-06,-4.241027688548003e-06,5.068155103068518e-07
P201,-3.514354814886084e-06,9.021795518182965e-06,-2.530973999078078e-06,7.896522531441693e-06,7.245134953111148e-06,-2.3390696312178033e-06,2.421663763958737e-06,5.236422035811492e-06,2.558775470485079e-06,5.002793369637229e-06
P202,-2.6446987869613433e-06,4.04343543115469e-07,-2.7023417379030333e-06,-5.467742222120672e-06,3.0464836140212906e-06,2.257758454520816e-06,3.1910718827109013e-06,6.55875980501433e-07,1.221990012139902e-06,8.522959689543394e-07
P203,3.858618203108797e-07,5.848352620760528e-06,1.4321899989904e-06,9.732605232933738e-07,5.9122829678124374e-06,-4.4273910717953255e-07,-4.3937068638501644e-07,2.987495556121573e-06,5.254738980620404e-07,-1.1395461060516462e-06
P204,-6.239796569417204e-06,2.7755325170960112e-06,3.1478537557210834e-06,-5.641994163632679e-07,-2.383564184867099e-06,3.513133626375744e-06,5.375658351785965e-06,6.935731133630567e-07,-2.0992937167542956e-06,2.7998661338349533e-08
P205,1.0680418130821416e-06,3.656073008246469e-07,7.468379207501151e-07,-9.922288850492127e-08,3.380549023872465e-06,3.6365254011693523e-07,1.2308182691979103e-06,-5.339468958519855e-06,8.011726014820245e-07,4.54680516725483e-07
P206,-6.068777091027672e-06,3.8400761450822817e-07,-1.168790042536735e-06,7.886122110038361e-07,-4.423846476582548e-08,2.4837336959792255e-06,1.5499353500600952e-06,5.195111430566577e-06,-4.100969437099381e-06,4.636177941180265e-07
P207,-2.146878816909262e-06,-5.623656889708166e-08,-1.9688377643472122e-06,1.0391065512876376e-06,-2.2717435303065301e-07,-3.0753568015489253e-06,-5.125276748028874e-06,5.998068781670998e-06,-1.9002670951188006e-06,-7.459028080976696e-07
P208,2.962342466734648e-06,-3.7789933284747756e-07,6.064062539325269e-07,9.382626384960989e-07,1.4852393806340117e-06,-1.5781757264642408e-06,-1.3615425846639551e-06,4.293731684121936e-06,1.1626373322437566e-06,2.2247611563235687e-06
P209,-4.302554495672848e-06,4.3354038964465665e-06,6.317318895586574e-07,1.0628859762053483e-07,-3.709489997707463e-07,7.4308520526245026e-06,1.995311796310203e-06,-2.385555502115754e-06,4.971286194018778e-07,-3.994045847014556e-06
P210,1.0081805444803194e-05,-4.9965259232636564e-08,3.2927674269303618e-06,1.9223689274496924e-06,2.1111981487211527e-06,-3.008687171418789e-06,7.4614174765903e-06,-9.168528265826039e-06,7.949157159557328e-07,1.7241926372170901e-06
P211,6.514847554744269e-08,3.866600467197442e-06,2.19294442330804e-06,3.762901470467944e-06,-5.28237612503179e-06,-8.716225524444364e-07,4.26633129253952e-06,3.5191602607438893e-06,3.6844526938921386e-06,3.290421747582364e-06
P212,2.312633537432775e-06,-5.576495309784482e-06,-8.839733150771797e-06,3.4113723053114835e-06,5.3190849335790714e-06,-4.552077104681668e-06,-2.013168825220062e-06,-2.7283490850882742e-06,6.295982127424004e-06,1.044620992245209e-05
P213,3.2999634383653925e-06,-1.3662641486307438e-06,-1.2621136095003499e-06,1.7164252042533397e-06,8.08013852290066e-07,-6.08070166769695e-06,-3.871345370209852e-06,-8.395333345269021e-07,-1.757118283449296e-06,-9.48666920426455e-07
P214,1.553919998291257e-06,-1.3622002483328673e-06,6.251722455824689e-06,1.7572124041530127e-06,-1.2238055873730529e-06,-2.5048028601468424e-06,-7.480126699828339e-07,-1.5727075387320078e-06,-3.8323152682163725e-06,-3.910021845768773e-07
P215,-2.090311453543459e-07,-3.527398763055259e-08,9.648464241033595e-07,1.227102177346086e-07,-2.7622932986088276e-06,3.8594486042510686e-07,4.517770199524734e-06,-4.2755916724622543e-07,5.046615261837875e-07,2.0207103719415928e-06
P216,-6.135039313977253e-07,2.731894715036717e-06,-4.538165806948903e-06,-4.9748175747292e-06,1.774548788400994e-06,-1.926598373605461e-06,-4.244119193878002e-06,3.2705587869541274e-06,4.1835865693251725e-07,-5.579600866668997e-06
P217,-6.232545927799309e-06,5.102606547419271e-06,3.0995001250003922e-06,1.2087525155089372e-06,-4.403960859056944e-06,5.157959664101351e-06,2.7243501066566206e-06,2.705558238083643e-06,-2.7343676474151203e-06,-4.226370572489276e-06
P218,3.1976302949934744e-07,2.0058785034113118e-06,-5.2088550371251225e-08,-6.685052186806669e-06,-3.11725568720412e-06,5.534225430210867e-07,-3.1552119920567683e-06,9.656726222164561e-06,4.0802071166426315e-06,-2.4987616972287573e-06
P219,-4.972565716612504e-06,2.8588402803036766e-06,-1.6301962731895647e-06,-3.685584602800186e-06,-2.529794257095995e-06,-1.1516681888337614e-06,-7.009490237718571e-07,7.303774362263677e-06,1.7855966241271345e-06,-1.7994891829788747e-07
P220,2.771511212598882e-06,1.5139523590622416e-06,4.811217364814887e-07,-1.7328081623536103e-06,5.107801234322722e-06,-2.636536909080651e-08,-5.49080869862936e-06,9.314293447620396e-06,4.950978637917108e-07,-1.3262299031915436e-06
P221,1.5580517168716987e-06,-1.78027184725212e-06,1.0878234311530004e-06,2.74062210432017e-06,-4.789379728044254e-06,-1.9570016154512302e-06,-2.244403799980528e-06,3.26088459762431e-06,1.950765858146561e-07,1.1174721305159127e-06
P222,-2.4043446444834836e-06,9.847584197460483e-07,-2.4105207939746084e-06,-4.305881292300062e-06,-1.8107428371635101e-06,-3.111090506885167e-06,1.6698556760599967e-07,4.357155052328547e-06,-1.3398129250458504e-06,-1.8949744375194497e-06
P223,6.8300549025004204e-06,1.5226377831854257e-06,-2.228199227673658e-06,1.9595039571330226e-06,-5.954749452823983e-06,-6.584700821652355e-06,6.830394962297691e-06,4.494279892511987e-07,-1.8023474629306818e-06,-1.5350558747138639e-06
P224,3.1691199654327663e-06,-4.036458548469337e-06,-7.810891217375419e-07,-3.17328510548385e-07,-4.5655343456697025e-08,1.6846530104321653e-06,2.6010307269324978e-06,5.959691777126429e-07,-7.417165974566244e-07,2.3851403551996154e-06
P225,-3.1762283727448937e-06,3.095790510184381e-07,6.24494566944068e-06,-3.1249835978099366e-07,1.4506388550739123e-06,2.346705721142136e-06,2.6835691995022166e-06,-2.8235142241770164e-06,-4.6378304698367146e-07,2.7574488880882002e-06
P226,2.074193745615655e-06,-7.58922334024594e-06,2.031233750245039e-06,4.613820740373387e-06,1.0181749558833136e-07,-2.257205389978519e-06,-2.0094771367262885e-06,2.836774076676372e-06,-2.34031341851134e-06,7.550309356668965e-06
P227,9.410130811512345e-06,-1.3138611123468123e-06,-1.4875027482564858e-06,-5.73617208223903e-06,1.0311804335004271e-05,1.272642301453124e-06,7.975089733538055e-07,2.577690728826457e-06,3.305334735972281e-06,1.545035543207144e-06
P228,2.8917062446585766e-06,1.9587407536976226e-06,-1.145988457005784e-06,-4.037376529538535e-06,-2.3298942777268735e-06,-1.753191661095152e-06,4.213979176196758e-06,1.779354069484843e-06,5.384312874907936e-06,1.6011520863407546e-06
